index	e_type	Source	from_type	Target	to_type	directed	attributes.res	attributes.layer_id	attributes.tagCount
0	hasOSMTag	primary	osmtag	891f1a2dc63ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	2.0
1	hasOSMTag	primary	osmtag	891f1a2aa6fffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
2	hasOSMTag	primary	osmtag	891e34900dbffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	4.0
3	located_on_h3_cell	https://www.openstreetmap.org/node/4472301340	osmplace	891f1a288afffff	h3place	False	6.0	Lifestyle_NEG_shop around (Chemnitz) radius=15.0	
4	located_on_h3_cell	https://www.openstreetmap.org/way/273525356	osmplace	891e34904dbffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
5	located_on_h3_cell	891e3497437ffff	h3place	https://www.openstreetmap.org/way/130539220	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
6	hasOSMTag	primary	osmtag	891e34931afffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
7	hasOSMTag	fast_food	osmtag	891e34923abffff	h3place	False		Lifestyle_NEG_shop around (Chemnitz) radius=15.0	1.0
8	located_on_h3_cell	https://www.openstreetmap.org/way/255724332	osmplace	891f1a2db47ffff	h3place	False	6.0	Lifestyle_NEG_shop around (Chemnitz) radius=15.0	
9	located_on_h3_cell	https://www.openstreetmap.org/way/738530441	osmplace	891e3492343ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
10	hasOSMTag	primary	osmtag	891f1a2a84bffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
11	hasOSMTag	primary	osmtag	891f1a2c2abffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	2.0
12	located_on_h3_cell	https://www.openstreetmap.org/way/781108943	osmplace	891f1a2dac3ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
13	located_on_h3_cell	891e3492693ffff	h3place	https://www.openstreetmap.org/way/698787269	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
14	located_on_h3_cell	https://www.openstreetmap.org/way/293202626	osmplace	891e3490417ffff	h3place	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
15	located_on_h3_cell	https://www.openstreetmap.org/node/7997220744	osmplace	891e3490583ffff	h3place	False	6.0	Lifestyle_NEG_shop around (Chemnitz) radius=15.0	
16	located_on_h3_cell	https://www.openstreetmap.org/way/738891671	osmplace	891e3492343ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
17	located_on_h3_cell	https://www.openstreetmap.org/way/305903237	osmplace	891e3490043ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
18	located_on_h3_cell	891f1a2c6b3ffff	h3place	https://www.openstreetmap.org/way/934672984	osmplace	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
19	located_on_h3_cell	https://www.openstreetmap.org/way/362541741	osmplace	891e348244bffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
20	located_on_h3_cell	https://www.openstreetmap.org/way/15934668	osmplace	891e3492373ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
21	hasOSMTag	primary	osmtag	891e34921c3ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	5.0
22	located_on_h3_cell	https://www.openstreetmap.org/way/13752151	osmplace	891e3492303ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
23	hasOSMTag	fast_food	osmtag	891f1a288afffff	h3place	False		Lifestyle_NEG_shop around (Chemnitz) radius=15.0	1.0
24	located_on_h3_cell	891e34921b7ffff	h3place	https://www.openstreetmap.org/way/361274555	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
25	hasOSMTag	primary	osmtag	891e34904abffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
26	located_on_h3_cell	https://www.openstreetmap.org/way/257575883	osmplace	891e3490197ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
27	located_on_h3_cell	https://www.openstreetmap.org/way/819142279	osmplace	891e34974a7ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
28	hasOSMTag	primary	osmtag	891e3482487ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
29	hasOSMTag	891f1a2c20fffff	h3place	primary	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	3.0
30	hasOSMTag	primary	osmtag	891e3492637ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	6.0
31	located_on_h3_cell	https://www.openstreetmap.org/way/211917350	osmplace	891e3490197ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
32	located_on_h3_cell	891e34921b7ffff	h3place	https://www.openstreetmap.org/way/361274561	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
33	located_on_h3_cell	https://www.openstreetmap.org/way/72453076	osmplace	891e349664bffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
34	located_on_h3_cell	https://www.openstreetmap.org/node/5223652938	osmplace	891e34905afffff	h3place	False	6.0	Lifestyle_NEG_shop around (Chemnitz) radius=15.0	
35	hasOSMTag	primary	osmtag	891e349050fffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	2.0
36	located_on_h3_cell	https://www.openstreetmap.org/way/642176679	osmplace	891e3490133ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
37	located_on_h3_cell	891e34920cbffff	h3place	https://www.openstreetmap.org/node/3846429298	osmplace	False	6.0	Services_NEG_amenity around (Chemnitz) radius=15.0	
38	located_on_h3_cell	https://www.openstreetmap.org/way/274631965	osmplace	891e34921cfffff	h3place	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
39	located_on_h3_cell	https://www.openstreetmap.org/way/212101237	osmplace	891e34900dbffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
40	located_on_h3_cell	https://www.openstreetmap.org/way/354385483	osmplace	891e3492347ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
41	located_on_h3_cell	https://www.openstreetmap.org/way/256317337	osmplace	891e34931afffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
42	located_on_h3_cell	https://www.openstreetmap.org/way/446813627	osmplace	891e34904b7ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
43	located_on_h3_cell	891e3492637ffff	h3place	https://www.openstreetmap.org/way/708137350	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
44	located_on_h3_cell	https://www.openstreetmap.org/way/334610401	osmplace	891e3492153ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
45	located_on_h3_cell	https://www.openstreetmap.org/way/216958933	osmplace	891e349217bffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
46	located_on_h3_cell	https://www.openstreetmap.org/way/242492115	osmplace	891e3482687ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
47	located_on_h3_cell	https://www.openstreetmap.org/way/117802427	osmplace	891f1a2dac7ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
48	hasOSMTag	fast_food	osmtag	891e34923c7ffff	h3place	False		Lifestyle_NEG_shop around (Chemnitz) radius=15.0	1.0
49	hasOSMTag	primary	osmtag	891e349217bffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	8.0
50	located_on_h3_cell	891f1a2c20fffff	h3place	https://www.openstreetmap.org/way/362392658	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
51	located_on_h3_cell	https://www.openstreetmap.org/way/257573305	osmplace	891e34900cfffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
52	located_on_h3_cell	https://www.openstreetmap.org/way/361274558	osmplace	891f1a2d223ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
53	located_on_h3_cell	https://www.openstreetmap.org/way/395358835	osmplace	891f1a2c277ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
54	located_on_h3_cell	https://www.openstreetmap.org/way/277999415	osmplace	891e348255bffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
55	hasOSMTag	primary	osmtag	891f1a2d27bffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	2.0
56	located_on_h3_cell	891e34901dbffff	h3place	https://www.openstreetmap.org/way/259091493	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
57	hasOSMTag	891e34901dbffff	h3place	primary	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	2.0
58	located_on_h3_cell	https://www.openstreetmap.org/way/31060518	osmplace	891e34931b7ffff	h3place	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
59	located_on_h3_cell	891e3492637ffff	h3place	https://www.openstreetmap.org/way/58883204	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
60	located_on_h3_cell	891e3492637ffff	h3place	https://www.openstreetmap.org/way/758921616	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
61	hasOSMTag	891e3490497ffff	h3place	primary	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	4.0
62	located_on_h3_cell	891e3492637ffff	h3place	https://www.openstreetmap.org/way/697607664	osmplace	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
63	hasOSMTag	891e3492637ffff	h3place	industrial	osmtag	False		Environment_NEG_geological around (Chemnitz) radius=15.0	2.0
64	hasOSMTag	891e3490133ffff	h3place	trunk	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	2.0
65	located_on_h3_cell	891e34921cbffff	h3place	https://www.openstreetmap.org/way/334610403	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
66	located_on_h3_cell	https://www.openstreetmap.org/way/257573296	osmplace	891e3490003ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
67	hasOSMTag	891e349207bffff	h3place	primary	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	3.0
68	located_on_h3_cell	891e349049bffff	h3place	https://www.openstreetmap.org/way/273525362	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
69	hasOSMTag	primary	osmtag	891e3490053ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	8.0
70	located_on_h3_cell	https://www.openstreetmap.org/way/264689900	osmplace	891f1a2abc7ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
71	located_on_h3_cell	https://www.openstreetmap.org/way/198034687	osmplace	891e3492e4fffff	h3place	False	6.0	Lifestyle_NEG_shop around (Chemnitz) radius=15.0	
72	hasOSMTag	891e3492373ffff	h3place	primary	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	3.0
73	located_on_h3_cell	https://www.openstreetmap.org/way/305408256	osmplace	891e34926bbffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
74	hasOSMTag	891f1a2c297ffff	h3place	industrial	osmtag	False		Environment_NEG_geological around (Chemnitz) radius=15.0	2.0
75	located_on_h3_cell	891e34921b7ffff	h3place	https://www.openstreetmap.org/way/139985203	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
76	located_on_h3_cell	891f1a2daafffff	h3place	https://www.openstreetmap.org/way/921628612	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
77	hasOSMTag	primary	osmtag	891f1a2d02fffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	6.0
78	located_on_h3_cell	https://www.openstreetmap.org/way/386899009	osmplace	891e34909b3ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
79	located_on_h3_cell	891e34923b7ffff	h3place	https://www.openstreetmap.org/way/368749555	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
80	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/739923693	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
81	hasOSMTag	891e34923b7ffff	h3place	industrial	osmtag	False		Environment_NEG_geological around (Chemnitz) radius=15.0	1.0
82	located_on_h3_cell	891e34923b7ffff	h3place	https://www.openstreetmap.org/way/44675138	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
83	hasOSMTag	primary	osmtag	891f1a2daafffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	4.0
84	located_on_h3_cell	891e34923b7ffff	h3place	https://www.openstreetmap.org/way/225301309	osmplace	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
85	hasOSMTag	891e349043bffff	h3place	industrial	osmtag	False		Environment_NEG_geological around (Chemnitz) radius=15.0	1.0
86	hasOSMTag	891e34923b7ffff	h3place	primary	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	6.0
87	located_on_h3_cell	891f1a2c20fffff	h3place	https://www.openstreetmap.org/way/362392631	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
88	located_on_h3_cell	https://www.openstreetmap.org/way/286295934	osmplace	891e34824b3ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
89	hasOSMTag	primary	osmtag	891f1a28827ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
90	located_on_h3_cell	891f1a2a87bffff	h3place	https://www.openstreetmap.org/way/10058885	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
91	hasOSMTag	891f1a2a87bffff	h3place	primary	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
92	located_on_h3_cell	https://www.openstreetmap.org/way/357270864	osmplace	891e3490503ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
93	hasOSMTag	primary	osmtag	891f1a2c22bffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
94	hasOSMTag	primary	osmtag	891e34900cbffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	3.0
95	located_on_h3_cell	891f1a29d6bffff	h3place	https://www.openstreetmap.org/way/398404336	osmplace	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
96	hasOSMTag	primary	osmtag	891e349207bffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	3.0
97	located_on_h3_cell	891f1a2c297ffff	h3place	https://www.openstreetmap.org/way/321579421	osmplace	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
98	located_on_h3_cell	https://www.openstreetmap.org/node/1453673976	osmplace	891e34905cbffff	h3place	False	6.0	Lifestyle_NEG_shop around (Chemnitz) radius=15.0	
99	located_on_h3_cell	891e3482687ffff	h3place	https://www.openstreetmap.org/way/242492115	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
100	located_on_h3_cell	https://www.openstreetmap.org/way/355679454	osmplace	891e34821c7ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
101	located_on_h3_cell	891e348244bffff	h3place	https://www.openstreetmap.org/way/362541741	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
102	hasOSMTag	primary	osmtag	891e34925cbffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	2.0
103	located_on_h3_cell	891e348244bffff	h3place	https://www.openstreetmap.org/way/362541731	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
104	hasOSMTag	primary	osmtag	891e3490003ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
105	located_on_h3_cell	https://www.openstreetmap.org/way/338586830	osmplace	891e3490e37ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
106	located_on_h3_cell	891e3482457ffff	h3place	https://www.openstreetmap.org/way/523805633	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
107	located_on_h3_cell	891e3490b03ffff	h3place	https://www.openstreetmap.org/way/523400051	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
108	located_on_h3_cell	891f1a2a863ffff	h3place	https://www.openstreetmap.org/way/264689912	osmplace	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
109	located_on_h3_cell	891e3492303ffff	h3place	https://www.openstreetmap.org/way/589505711	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
110	located_on_h3_cell	891f1a2c297ffff	h3place	https://www.openstreetmap.org/way/321577926	osmplace	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
111	located_on_h3_cell	891f1a2dcd7ffff	h3place	https://www.openstreetmap.org/way/724442727	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
112	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/273525336	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
113	located_on_h3_cell	891e34905d3ffff	h3place	https://www.openstreetmap.org/way/3957230	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
114	located_on_h3_cell	891e34931b7ffff	h3place	https://www.openstreetmap.org/way/31060518	osmplace	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
115	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/736572597	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
116	hasOSMTag	primary	osmtag	891f1a2dcd7ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	2.0
117	located_on_h3_cell	891f1a2d3cbffff	h3place	https://www.openstreetmap.org/way/361274559	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
118	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/271093137	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
119	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/268619173	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
120	hasOSMTag	primary	osmtag	891e3490473ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	3.0
121	located_on_h3_cell	891e349207bffff	h3place	https://www.openstreetmap.org/way/289982693	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
122	located_on_h3_cell	https://www.openstreetmap.org/way/299990725	osmplace	891e34901bbffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
123	located_on_h3_cell	891e3482687ffff	h3place	https://www.openstreetmap.org/way/362541728	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
124	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/137710724	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
125	located_on_h3_cell	891e3492693ffff	h3place	https://www.openstreetmap.org/way/698787268	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
126	located_on_h3_cell	891e34904a3ffff	h3place	https://www.openstreetmap.org/way/241643578	osmplace	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
127	hasOSMTag	primary	osmtag	891e349664bffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	3.0
128	located_on_h3_cell	891f1a2daafffff	h3place	https://www.openstreetmap.org/way/48230543	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
129	hasOSMTag	primary	osmtag	891f1a2d843ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
130	hasOSMTag	fast_food	osmtag	891e3490483ffff	h3place	False		Lifestyle_NEG_shop around (Chemnitz) radius=15.0	2.0
131	located_on_h3_cell	891f1a2c247ffff	h3place	https://www.openstreetmap.org/way/362392672	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
132	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/210444495	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
133	located_on_h3_cell	https://www.openstreetmap.org/way/305408255	osmplace	891e3492683ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
134	located_on_h3_cell	891e3490497ffff	h3place	https://www.openstreetmap.org/way/314757710	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
135	located_on_h3_cell	https://www.openstreetmap.org/way/27615076	osmplace	891f1a2da13ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
136	located_on_h3_cell	891f1a28b6bffff	h3place	https://www.openstreetmap.org/way/736954450	osmplace	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
137	hasOSMTag	primary	osmtag	891e349001bffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
138	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/736572599	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
139	located_on_h3_cell	891e3492267ffff	h3place	https://www.openstreetmap.org/way/259120857	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
140	located_on_h3_cell	https://www.openstreetmap.org/way/413986972	osmplace	891e349236bffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
141	hasOSMTag	891e3490497ffff	h3place	fast_food	osmtag	False		Lifestyle_NEG_shop around (Chemnitz) radius=15.0	1.0
142	located_on_h3_cell	891e3492397ffff	h3place	https://www.openstreetmap.org/way/334610416	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
143	located_on_h3_cell	891f1a28cc3ffff	h3place	https://www.openstreetmap.org/way/531300348	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
144	hasOSMTag	891e34920cbffff	h3place	nightclub	osmtag	False		Services_NEG_amenity around (Chemnitz) radius=15.0	1.0
145	hasOSMTag	891e3492107ffff	h3place	primary	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	3.0
146	located_on_h3_cell	891f1a29373ffff	h3place	https://www.openstreetmap.org/way/427795192	osmplace	False	6.0	Lifestyle_NEG_shop around (Chemnitz) radius=15.0	
147	located_on_h3_cell	https://www.openstreetmap.org/way/722344156	osmplace	891f1a28d7bffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
148	located_on_h3_cell	891e3492693ffff	h3place	https://www.openstreetmap.org/way/320252426	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
149	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/215810869	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
150	hasOSMTag	primary	osmtag	891f1a2c277ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
151	hasOSMTag	891e3492267ffff	h3place	primary	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
152	hasOSMTag	891e3492397ffff	h3place	primary	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
153	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/436625673	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
154	hasOSMTag	primary	osmtag	891e3490007ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	3.0
155	hasOSMTag	primary	osmtag	891e34925d3ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	4.0
156	hasOSMTag	primary	osmtag	891f1a2d553ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	4.0
157	located_on_h3_cell	https://www.openstreetmap.org/way/505376377	osmplace	891e34974a7ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
158	located_on_h3_cell	891e3492303ffff	h3place	https://www.openstreetmap.org/way/334033871	osmplace	False	6.0	Lifestyle_NEG_shop around (Chemnitz) radius=15.0	
159	located_on_h3_cell	https://www.openstreetmap.org/way/44675138	osmplace	891e34923b7ffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
160	located_on_h3_cell	https://www.openstreetmap.org/way/256461414	osmplace	891e349217bffff	h3place	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
161	hasOSMTag	891e34904a3ffff	h3place	industrial	osmtag	False		Environment_NEG_geological around (Chemnitz) radius=15.0	2.0
162	located_on_h3_cell	891f1a2dcd7ffff	h3place	https://www.openstreetmap.org/way/263388952	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
163	located_on_h3_cell	891e3492307ffff	h3place	https://www.openstreetmap.org/way/682771207	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
164	hasOSMTag	891e3492e7bffff	h3place	fast_food	osmtag	False		Lifestyle_NEG_shop around (Chemnitz) radius=15.0	1.0
165	hasOSMTag	primary	osmtag	891f1a2ab1bffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	2.0
166	hasOSMTag	primary	osmtag	891f1a2d023ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
167	hasOSMTag	891e3492303ffff	h3place	primary	osmtag	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	7.0
168	hasOSMTag	891e3492303ffff	h3place	fast_food	osmtag	False		Lifestyle_NEG_shop around (Chemnitz) radius=15.0	1.0
169	hasOSMTag	primary	osmtag	891e3492bdbffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	1.0
170	hasOSMTag	fast_food	osmtag	891e3493563ffff	h3place	False		Lifestyle_NEG_shop around (Chemnitz) radius=15.0	1.0
171	located_on_h3_cell	891e3492307ffff	h3place	https://www.openstreetmap.org/way/682771208	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
172	located_on_h3_cell	891e34905d7ffff	h3place	https://www.openstreetmap.org/way/334603513	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
173	hasOSMTag	primary	osmtag	891e3492687ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	2.0
174	hasOSMTag	primary	osmtag	891f1a2c273ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	3.0
175	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/739923694	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
176	hasOSMTag	primary	osmtag	891f1a2d393ffff	h3place	False		Transport_NEG_aeroway around (Chemnitz) radius=15.0	3.0
177	located_on_h3_cell	891f1a2f06bffff	h3place	https://www.openstreetmap.org/way/782786372	osmplace	False	6.0	Environment_NEG_geological around (Chemnitz) radius=15.0	
178	located_on_h3_cell	891e3492303ffff	h3place	https://www.openstreetmap.org/way/366441316	osmplace	False	6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0	
