index	e_type	Source	from_type	Target	to_type	directed	attributes.tagCount	attributes.res	attributes.layer_id
21	located_on_h3_cell	https://www.openstreetmap.org/way/880659879	osmplace	891e349363bffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
22	hasOSMTag	primary	osmtag	891e3491477ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
23	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/258110133	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
24	located_on_h3_cell	891e3493173ffff	h3place	https://www.openstreetmap.org/way/469961931	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
25	hasOSMTag	primary	osmtag	891e349a927ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
26	located_on_h3_cell	https://www.openstreetmap.org/way/567308232	osmplace	891e3493143ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
27	hasOSMTag	primary	osmtag	891e34915d7ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
28	hasOSMTag	primary	osmtag	891f1a65513ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
29	hasOSMTag	primary	osmtag	891f1a64ccfffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
30	hasOSMTag	primary	osmtag	891f1a64cabffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
31	hasOSMTag	primary	osmtag	891e3491c1bffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
32	located_on_h3_cell	https://www.openstreetmap.org/way/288897303	osmplace	891e3498bb3ffff	h3place	False		6.0	Lifestyle_NEG_shop around (Stollberg) radius=15.0
33	located_on_h3_cell	https://www.openstreetmap.org/way/360465046	osmplace	891f1a64013ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
34	located_on_h3_cell	https://www.openstreetmap.org/way/677725708	osmplace	891e3491e6fffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
35	located_on_h3_cell	https://www.openstreetmap.org/way/766744041	osmplace	891e3493163ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
36	located_on_h3_cell	https://www.openstreetmap.org/way/359528972	osmplace	891f1a6558bffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
37	located_on_h3_cell	https://www.openstreetmap.org/way/215655222	osmplace	891e3491e23ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
38	located_on_h3_cell	https://www.openstreetmap.org/way/353945401	osmplace	891f1a6590bffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
39	hasOSMTag	primary	osmtag	891f1a64dc3ffff	h3place	False	3.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
40	hasOSMTag	primary	osmtag	891e3491e6fffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
41	located_on_h3_cell	https://www.openstreetmap.org/way/240430735	osmplace	891f1a6e5d3ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
42	located_on_h3_cell	https://www.openstreetmap.org/way/261705794	osmplace	891f1a66ba3ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
43	hasOSMTag	891e34902b7ffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
44	located_on_h3_cell	891e34902b7ffff	h3place	https://www.openstreetmap.org/way/694120647	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
45	hasOSMTag	primary	osmtag	891e349ad5bffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
46	located_on_h3_cell	https://www.openstreetmap.org/way/299136594	osmplace	891e3491863ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
47	located_on_h3_cell	https://www.openstreetmap.org/way/215304633	osmplace	891f1a65917ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
48	hasOSMTag	primary	osmtag	891e349aecfffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
49	located_on_h3_cell	https://www.openstreetmap.org/way/313686204	osmplace	891e349a46fffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
50	located_on_h3_cell	https://www.openstreetmap.org/way/747921053	osmplace	891f1a6403bffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
51	located_on_h3_cell	https://www.openstreetmap.org/way/724770049	osmplace	891e349155bffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
52	hasOSMTag	primary	osmtag	891e34916abffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
53	located_on_h3_cell	https://www.openstreetmap.org/way/355448320	osmplace	891f1a6547bffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
54	hasOSMTag	primary	osmtag	891f1a64307ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
55	located_on_h3_cell	https://www.openstreetmap.org/way/683368575	osmplace	891e349ad43ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
56	located_on_h3_cell	891e349a46fffff	h3place	https://www.openstreetmap.org/way/404381781	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
57	located_on_h3_cell	https://www.openstreetmap.org/way/259113321	osmplace	891e3493143ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
58	located_on_h3_cell	https://www.openstreetmap.org/way/217490685	osmplace	891e349ad0fffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
59	hasOSMTag	891f1a64dcbffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
60	located_on_h3_cell	https://www.openstreetmap.org/way/617004973	osmplace	891f1a65987ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
61	hasOSMTag	891f1a659abffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
62	located_on_h3_cell	https://www.openstreetmap.org/way/355448327	osmplace	891f1a6736fffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
63	located_on_h3_cell	891e3491e37ffff	h3place	https://www.openstreetmap.org/way/234027119	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
64	located_on_h3_cell	https://www.openstreetmap.org/way/418307232	osmplace	891f1a642c3ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
65	located_on_h3_cell	https://www.openstreetmap.org/way/720102507	osmplace	891e34930a3ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
66	hasOSMTag	primary	osmtag	891e349a09bffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
67	located_on_h3_cell	https://www.openstreetmap.org/node/339459593	osmplace	891e349310bffff	h3place	False		6.0	Lifestyle_NEG_shop around (Stollberg) radius=15.0
68	hasOSMTag	primary	osmtag	891e349316fffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
69	located_on_h3_cell	https://www.openstreetmap.org/way/367393686	osmplace	891f1a6e4a7ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
70	located_on_h3_cell	891e349a8dbffff	h3place	https://www.openstreetmap.org/way/234016329	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
71	located_on_h3_cell	https://www.openstreetmap.org/relation/2821250	osmplace	891e349a887ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
72	located_on_h3_cell	https://www.openstreetmap.org/way/699703007	osmplace	891e349155bffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
73	located_on_h3_cell	https://www.openstreetmap.org/way/259113322	osmplace	891e3493103ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
74	located_on_h3_cell	https://www.openstreetmap.org/way/791300664	osmplace	891e349367bffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
75	located_on_h3_cell	https://www.openstreetmap.org/way/316136903	osmplace	891e349022bffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
76	located_on_h3_cell	https://www.openstreetmap.org/way/217668045	osmplace	891f1a659b3ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
77	located_on_h3_cell	891e349ae2bffff	h3place	https://www.openstreetmap.org/way/722844725	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
78	hasOSMTag	primary	osmtag	891e3491ac7ffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
79	located_on_h3_cell	891f1a65533ffff	h3place	https://www.openstreetmap.org/way/359528969	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
80	located_on_h3_cell	https://www.openstreetmap.org/way/240142895	osmplace	891e34915d7ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
81	hasOSMTag	primary	osmtag	891e349a8d7ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
82	hasOSMTag	891f1a65533ffff	h3place	primary	osmtag	False	4.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
83	hasOSMTag	primary	osmtag	891e3491ad7ffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
84	located_on_h3_cell	https://www.openstreetmap.org/way/295637403	osmplace	891f1a64d47ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
85	hasOSMTag	primary	osmtag	891f1a64db3ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
86	hasOSMTag	891e3493007ffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
87	hasOSMTag	primary	osmtag	891e3491a1bffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
88	hasOSMTag	primary	osmtag	891e3493103ffff	h3place	False	3.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
89	located_on_h3_cell	891e349155bffff	h3place	https://www.openstreetmap.org/way/391923374	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
90	located_on_h3_cell	891e3491e37ffff	h3place	https://www.openstreetmap.org/way/234027116	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
91	located_on_h3_cell	https://www.openstreetmap.org/way/469961931	osmplace	891e3493173ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
92	located_on_h3_cell	https://www.openstreetmap.org/way/264350174	osmplace	891e349332bffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
93	located_on_h3_cell	891e3493143ffff	h3place	https://www.openstreetmap.org/way/256773154	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
94	hasOSMTag	891e349060fffff	h3place	fast_food	osmtag	False	1.0		Lifestyle_NEG_shop around (Stollberg) radius=15.0
95	located_on_h3_cell	https://www.openstreetmap.org/way/660719933	osmplace	891e34902dbffff	h3place	False		6.0	Lifestyle_NEG_shop around (Stollberg) radius=15.0
96	located_on_h3_cell	891e3491a13ffff	h3place	https://www.openstreetmap.org/way/798097693	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
97	located_on_h3_cell	https://www.openstreetmap.org/way/483779094	osmplace	891e349a58fffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
98	located_on_h3_cell	891f1a64a6bffff	h3place	https://www.openstreetmap.org/way/364546273	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
99	hasOSMTag	primary	osmtag	891f1a65517ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
100	hasOSMTag	891e349363bffff	h3place	primary	osmtag	False	4.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
101	located_on_h3_cell	891e3493143ffff	h3place	https://www.openstreetmap.org/way/567308239	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
102	located_on_h3_cell	891e3491b93ffff	h3place	https://www.openstreetmap.org/way/798088353	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
103	hasOSMTag	primary	osmtag	891f1a60b67ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
104	hasOSMTag	fast_food	osmtag	891f1a64493ffff	h3place	False	1.0		Lifestyle_NEG_shop around (Stollberg) radius=15.0
105	located_on_h3_cell	https://www.openstreetmap.org/way/724770057	osmplace	891e349142fffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
106	hasOSMTag	891f1a64a47ffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
107	hasOSMTag	891e349a46fffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
108	located_on_h3_cell	https://www.openstreetmap.org/way/215655221	osmplace	891e3491c57ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
109	located_on_h3_cell	891e349065bffff	h3place	https://www.openstreetmap.org/way/314903860	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
110	hasOSMTag	891e349065bffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
111	located_on_h3_cell	891f1a64a47ffff	h3place	https://www.openstreetmap.org/way/222711652	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
112	located_on_h3_cell	891f1a65473ffff	h3place	https://www.openstreetmap.org/way/355448334	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
113	hasOSMTag	primary	osmtag	891e3483677ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
114	hasOSMTag	891f1a6688fffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
115	hasOSMTag	primary	osmtag	891e3491a8bffff	h3place	False	4.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
116	located_on_h3_cell	891f1a656abffff	h3place	https://www.openstreetmap.org/way/212710089	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
117	located_on_h3_cell	891f1a65917ffff	h3place	https://www.openstreetmap.org/way/621277819	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
118	located_on_h3_cell	https://www.openstreetmap.org/way/238496355	osmplace	891e3493143ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
119	hasOSMTag	primary	osmtag	891e349a46fffff	h3place	False	4.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
120	located_on_h3_cell	891e3491a1bffff	h3place	https://www.openstreetmap.org/way/677303890	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
121	hasOSMTag	891f1a64dc3ffff	h3place	primary	osmtag	False	3.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
122	located_on_h3_cell	https://www.openstreetmap.org/way/656836974	osmplace	891e3491293ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
123	hasOSMTag	primary	osmtag	891e3491ab3ffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
124	located_on_h3_cell	891e349307bffff	h3place	https://www.openstreetmap.org/way/277789056	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
125	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/258112642	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
126	hasOSMTag	891e3491c57ffff	h3place	primary	osmtag	False	3.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
127	located_on_h3_cell	891e349155bffff	h3place	https://www.openstreetmap.org/way/699703007	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
128	located_on_h3_cell	891f1a65533ffff	h3place	https://www.openstreetmap.org/way/212710088	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
129	hasOSMTag	primary	osmtag	891e3491a8fffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
130	located_on_h3_cell	891e3493173ffff	h3place	https://www.openstreetmap.org/way/259113328	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
131	located_on_h3_cell	891f1a64dc3ffff	h3place	https://www.openstreetmap.org/way/361270490	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
132	located_on_h3_cell	https://www.openstreetmap.org/way/320193255	osmplace	891f1a66207ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
133	located_on_h3_cell	891e349119bffff	h3place	https://www.openstreetmap.org/way/809220135	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
134	hasOSMTag	primary	osmtag	891e349367bffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
135	located_on_h3_cell	891f1a64ccfffff	h3place	https://www.openstreetmap.org/way/662085341	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
136	hasOSMTag	primary	osmtag	891e3491c7bffff	h3place	False	3.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
137	located_on_h3_cell	891e349363bffff	h3place	https://www.openstreetmap.org/way/880659881	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
138	located_on_h3_cell	https://www.openstreetmap.org/way/473002668	osmplace	891f1a60963ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
139	hasOSMTag	891e349a513ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
140	hasOSMTag	primary	osmtag	891e349363bffff	h3place	False	4.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
141	located_on_h3_cell	891f1a6554fffff	h3place	https://www.openstreetmap.org/node/1315105733	osmplace	False		6.0	Lifestyle_NEG_shop around (Stollberg) radius=15.0
142	hasOSMTag	891e3490233ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
143	located_on_h3_cell	https://www.openstreetmap.org/way/238496352	osmplace	891e349302fffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
144	located_on_h3_cell	891f1a64dcfffff	h3place	https://www.openstreetmap.org/way/233938590	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
145	hasOSMTag	primary	osmtag	891f1a6558bffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
146	hasOSMTag	primary	osmtag	891e3491eafffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
147	located_on_h3_cell	891f1a64dc3ffff	h3place	https://www.openstreetmap.org/way/361270488	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
148	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/258110139	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
149	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/361271387	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
150	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/258112647	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
151	hasOSMTag	891f1a64ccfffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
152	hasOSMTag	primary	osmtag	891e34906c7ffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
153	hasOSMTag	891f1a65917ffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
154	located_on_h3_cell	891e349004bffff	h3place	https://www.openstreetmap.org/way/270496660	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
155	located_on_h3_cell	891e3491c57ffff	h3place	https://www.openstreetmap.org/way/234022454	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
156	hasOSMTag	primary	osmtag	891e349adafffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
157	located_on_h3_cell	891f1a65803ffff	h3place	https://www.openstreetmap.org/way/233276132	osmplace	False		6.0	Lifestyle_NEG_shop around (Stollberg) radius=15.0
158	located_on_h3_cell	891f1a60b6fffff	h3place	https://www.openstreetmap.org/way/218871365	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
159	hasOSMTag	891e348345bffff	h3place	primary	osmtag	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
160	located_on_h3_cell	https://www.openstreetmap.org/way/805380931	osmplace	891e349a46fffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
161	hasOSMTag	fast_food	osmtag	891e3498bc3ffff	h3place	False	1.0		Lifestyle_NEG_shop around (Stollberg) radius=15.0
162	located_on_h3_cell	891f1a6e5d3ffff	h3place	https://www.openstreetmap.org/way/362244197	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
163	hasOSMTag	primary	osmtag	891e349ad0fffff	h3place	False	3.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
164	located_on_h3_cell	891e3493143ffff	h3place	https://www.openstreetmap.org/way/259113321	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
165	located_on_h3_cell	891e3491a13ffff	h3place	https://www.openstreetmap.org/way/219106696	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
166	located_on_h3_cell	https://www.openstreetmap.org/way/764041473	osmplace	891f1a64023ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
167	hasOSMTag	891e349316bffff	h3place	primary	osmtag	False	3.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
168	hasOSMTag	primary	osmtag	891f1a64317ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
169	located_on_h3_cell	891f1a64d47ffff	h3place	https://www.openstreetmap.org/way/295637403	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
170	hasOSMTag	891f1a6554fffff	h3place	fast_food	osmtag	False	1.0		Lifestyle_NEG_shop around (Stollberg) radius=15.0
171	hasOSMTag	primary	osmtag	891f1a64c37ffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
172	located_on_h3_cell	https://www.openstreetmap.org/way/258112646	osmplace	891e34906d7ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
173	located_on_h3_cell	891e3493173ffff	h3place	https://www.openstreetmap.org/way/259091496	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
174	located_on_h3_cell	https://www.openstreetmap.org/way/258112642	osmplace	891e34906d7ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
175	located_on_h3_cell	891e349316bffff	h3place	https://www.openstreetmap.org/way/259091498	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
176	hasOSMTag	891e349155bffff	h3place	industrial	osmtag	False	6.0		Environment_NEG_geological around (Stollberg) radius=15.0
177	located_on_h3_cell	https://www.openstreetmap.org/way/316314367	osmplace	891f1a64307ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
178	hasOSMTag	891e3491a1bffff	h3place	primary	osmtag	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
179	hasOSMTag	891f1a6550fffff	h3place	apron	osmtag	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
180	hasOSMTag	primary	osmtag	891e34834cbffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
181	located_on_h3_cell	https://www.openstreetmap.org/way/912964154	osmplace	891e3491293ffff	h3place	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
182	hasOSMTag	primary	osmtag	891f1a6621bffff	h3place	False	5.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
183	located_on_h3_cell	891e349ae0fffff	h3place	https://www.openstreetmap.org/way/407530408	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
184	located_on_h3_cell	891e348345bffff	h3place	https://www.openstreetmap.org/way/362403144	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
