index	Id	v_type	attributes.osmid	attributes.tagvalue	attributes.tagname	Lon	Lat	attributes.resolution	attributes.h3index	lat	lon
0	891e3493067ffff	h3place				12.84987	50.80542	9.0		50.805419123452765	12.849868922304337
1	891e349367bffff	h3place				12.80562	50.8025	9.0		50.80249719964652	12.805617024115922
2	891e3490627ffff	h3place				12.91235	50.79688	9.0		50.79687752704656	12.912347124866564
3	891e3491c7bffff	h3place				12.93029	50.75759	9.0		50.75759100813911	12.930288660357794
4	891f1a64c07ffff	h3place				12.7622	50.7895	9.0		50.78950341612579	12.762196320255413
5	891f1a6544bffff	h3place				12.59239	50.75279	9.0		50.75278612148365	12.592388184828499
6	891e349315bffff	h3place				12.86196	50.80874	9.0		50.80874191558263	12.861961533636208
7	891e349119bffff	h3place				12.88976	50.77012	9.0		50.770118156129726	12.889762523666638
8	891f1a6e58bffff	h3place				12.5673	50.72831	9.0		50.728314077087944	12.567302897573917
9	891f1a64ccfffff	h3place				12.74745	50.78852	9.0		50.788520592418	12.74745391509669
10	891f1a6554fffff	h3place				12.63165	50.75545	9.0		50.75545292871822	12.631654886491448
11	891f1a65513ffff	h3place				12.63573	50.76584	9.0		50.76584244955713	12.635726533170551
12	891e34906d7ffff	h3place				12.8847	50.80265	9.0		50.80265184419328	12.884696203982607
13	891e3491a1bffff	h3place				12.93002	50.72975	9.0		50.72974609816631	12.930019855542755
14	891e34915d7ffff	h3place				12.86889	50.78392	9.0		50.783920184142474	12.868892692390414
15	891e349a8d7ffff	h3place				12.87452	50.71347	9.0		50.71346529386411	12.874521744232577
16	891e349338bffff	h3place				12.85519	50.80071	9.0		50.800714447054744	12.855190043844551
17	891e3491543ffff	h3place				12.8697	50.77386	9.0		50.773859636924804	12.869697527108478
18	891f1a65977ffff	h3place				12.74972	50.73051	9.0		50.73051045632175	12.749721827027345
19	891e348366fffff	h3place				12.94342	50.68506	9.0		50.68505864338347	12.943420632674464
20	891f1a656a3ffff	h3place				12.59772	50.74809	9.0		50.7480914127442	12.597717338321301
21	891f1a6558bffff	h3place				12.63306	50.76819	9.0		50.768190239007254	12.633062239500696
22	891e349316bffff	h3place				12.87712	50.80468	9.0		50.80468247547235	12.877118203956602
23	891f1a65097ffff	h3place				12.62184	50.75479	9.0		50.754787434733124	12.621837374817304
24	891e34906cfffff	h3place				12.8851	50.79762	9.0		50.79762291102527	12.885097647944287
25	891e3491ab3ffff	h3place				12.94171	50.7381	9.0		50.73809731647292	12.941709776537511
26	891e349ae0fffff	h3place				12.85303	50.70446	9.0		50.70446012895852	12.853025573504388
27	891f1a65917ffff	h3place				12.74665	50.73789	9.0		50.73789455067931	12.746650777343074
28	891f1a64db3ffff	h3place				12.79845	50.79949	9.0		50.79949473551078	12.798446546076574
29	891e349ad07ffff	h3place				12.90545	50.72814	9.0		50.728143180962434	12.905451361223873
30	891e349adafffff	h3place				12.91262	50.73114	9.0		50.73114177783038	12.912622009463325
31	891e349a8c3ffff	h3place				12.87227	50.71079	9.0		50.71078654199286	12.872266865924358
32	891f1a65803ffff	h3place				12.71003	50.73292	9.0		50.73291535347916	12.71003356661671
33	891f1a65907ffff	h3place				12.74931	50.73554	9.0		50.73554249738865	12.749311275408246
34	891f1a64023ffff	h3place				12.70098	50.78288	9.0		50.78288248386679	12.700984946520071
35	891f1a6736fffff	h3place				12.62549	50.77021	9.0		50.77020509599569	12.625487943618216
36	891f1a6736bffff	h3place				12.62058	50.76987	9.0		50.76987212537435	12.6205782317418
37	891e349ad47ffff	h3place				12.89603	50.72247	9.0		50.72246607950478	12.896025157954586
38	891e349ada7ffff	h3place				12.91488	50.73382	9.0		50.733819264118836	12.914879420211955
39	891f1a6581bffff	h3place				12.70512	50.73259	9.0		50.732586053628374	12.70512447327278
40	891f1a64103ffff	h3place				12.72289	50.78688	9.0		50.7868785162243	12.722885994557434
41	891f1a64317ffff	h3place				12.70939	50.77081	9.0		50.770806173641574	12.709387919427858
42	891f1a64c37ffff	h3place				12.77203	50.79016	9.0		50.79015762249713	12.772025277934022
43	891e3491867ffff	h3place				12.95871	50.74173	9.0		50.74173189415746	12.958714752228786
44	891e349a927ffff	h3place				12.93652	50.70992	9.0		50.70992450328909	12.936523642360951
45	891e349ad0fffff	h3place				12.90319	50.72547	9.0		50.7254653675831	12.903194571668358
46	891e349340bffff	h3place				12.821	50.82626	9.0		50.826257154816254	12.820998001394155
47	891f1a65987ffff	h3place				12.74624	50.74293	9.0		50.74292601720853	12.746239967322243
48	891f1a65d1bffff	h3place				12.72086	50.75135	9.0		50.751346174591944	12.720862927119214
49	891e3490603ffff	h3place				12.89493	50.79827	9.0		50.798267012167855	12.894933435260839
50	891e3490607ffff	h3place				12.89985	50.79859	9.0		50.798588759272675	12.899851532489961
51	891e3491eafffff	h3place				12.92843	50.74988	9.0		50.749881597762645	12.92842789853711
52	891e349ad33ffff	h3place				12.91036	50.72846	9.0		50.728464168534856	12.91036478980356
53	891e3491477ffff	h3place				12.85004	50.77257	9.0		50.77256689552985	12.850035664897622
54	891e349a553ffff	h3place				12.80108	50.73645	9.0		50.736454854291786	12.801080099427647
55	891e349a897ffff	h3place				12.88394	50.71914	9.0		50.719144467738545	12.883944243460588
56	891f1a6732bffff	h3place				12.62998	50.77557	9.0		50.77556543802473	12.629978645443309
57	891f1a6e037ffff	h3place				12.57166	50.70584	9.0		50.70584287502895	12.571659057024817
58	891e3490233ffff	h3place				12.92338	50.78243	9.0		50.782428893166156	12.923380238030692
59	891e349065bffff	h3place				12.88058	50.79227	9.0		50.79227129362624	12.880581688356298
60	891e3493143ffff	h3place				12.86688	50.80907	9.0		50.8090650772443	12.866879606090396
61	891e349363bffff	h3place				12.81504	50.80818	9.0		50.80817556433253	12.815043457546164
62	891f1a64dc3ffff	h3place				12.77919	50.79316	9.0		50.79316182942237	12.779192953082942
63	891e349004bffff	h3place				12.91766	50.79217	9.0		50.79216879929031	12.917664650868277
64	891f1a6688fffff	h3place				12.754	50.82939	9.0		50.82938877209818	12.753997499765724
65	891f1a64a47ffff	h3place				12.75565	50.74861	9.0		50.74861228834338	12.755651476092993
66	891f1a64a6bffff	h3place				12.76097	50.74391	9.0		50.743908354546896	12.760972712084909
67	891e349310bffff	h3place				12.87406	50.81206	9.0		50.81206345079514	12.874055840376588
68	891e3491e23ffff	h3place				12.92883	50.74485	9.0		50.74484827738329	12.928825972458787
69	891e34916abffff	h3place				12.8361	50.76153	9.0		50.76153375111536	12.836100106239051
70	891e349302fffff	h3place				12.85704	50.80842	9.0		50.80841855165347	12.85704359737064
71	891e34931d7ffff	h3place				12.86607	50.81912	9.0		50.81912044372295	12.866073971513915
72	891e349100bffff	h3place				12.86108	50.75812	9.0		50.758120315353814	12.861075205922715
73	891f1a642c7ffff	h3place				12.66519	50.76783	9.0		50.76783338042278	12.665187343379714
74	891e349aecfffff	h3place				12.84055	50.70617	9.0		50.70616925461514	12.840547749756063
75	891f1a6e017ffff	h3place				12.55919	50.70752	9.0		50.707521001062204	12.559187616422546
76	891e349159bffff	h3place				12.87115	50.7866	9.0		50.786596504929776	12.871149762793424
77	891e349a46bffff	h3place				12.77959	50.72744	9.0		50.72743945105559	12.779592270534046
78	891e349a58fffff	h3place				12.81275	50.74482	9.0		50.74481627846076	12.812750141322415
79	891e349142fffff	h3place				12.85987	50.77321	9.0		50.77321367043433	12.859866323843551
80	891e3483677ffff	h3place				12.94302	50.6901	9.0		50.690096477269115	12.943023920551298
81	891f1a6e0afffff	h3place				12.569	50.70819	9.0		50.70819122635558	12.568995555332165
82	891e34834dbffff	h3place				12.93613	50.71496	9.0		50.714960450563524	12.936126306161
83	891f1a656b7ffff	h3place				12.59996	50.75077	9.0		50.7507727829371	12.599960585485237
84	891f1a6620bffff	h3place				12.64894	50.81476	9.0		50.81475697820729	12.648942274084456
85	891e34906c7ffff	h3place				12.88736	50.8003	9.0		50.80029853497508	12.887355914856863
86	891e3491583ffff	h3place				12.87607	50.78692	9.0		50.78691918367257	12.876066494302336
87	891f1a67377ffff	h3place				12.62507	50.77523	9.0		50.77523262785448	12.625068452264244
88	891e3491e6fffff	h3place				12.92205	50.73682	9.0		50.73681716947445	12.922051302935818
89	891f1a6622bffff	h3place				12.66143	50.81307	9.0		50.813074124324224	12.661434955947017
90	891f1a6e5c3ffff	h3place				12.56016	50.7253	9.0		50.72529623341667	12.56015673445204
91	891e3491873ffff	h3place				12.95114	50.74377	9.0		50.7437702304402	12.951143377154397
92	891e3491cc7ffff	h3place				12.92458	50.76734	9.0		50.7673350937635	12.924575906999467
93	891e34902dbffff	h3place				12.89614	50.78318	9.0		50.78317775344574	12.896135365229425
94	891e348a5c3ffff	h3place				12.9308	50.62598	9.0		50.62597978109162	12.930804110593412
95	891e3498bc3ffff	h3place				12.91224	50.6425	9.0		50.64250475171617	12.912236227615203
96	891e3491a8fffff	h3place				12.93454	50.7351	9.0		50.73510054444354	12.934536397884703
97	891e3491b93ffff	h3place				12.96363	50.74205	9.0		50.742050737522675	12.963630350736857
98	891f1a6598fffff	h3place				12.74399	50.74025	9.0		50.74024644092963	12.74399012799833
99	891f1a67167ffff	h3place				12.64346	50.79164	9.0		50.79164352777475	12.64345533502808
100	891e3491c9bffff	h3place				12.92418	50.77237	9.0		50.772366730152584	12.924177407224985
101	891e34930a7ffff	h3place				12.85624	50.81847	9.0		50.81847375849116	12.85623658895307
102	891e349ad5bffff	h3place				12.8862	50.72182	9.0		50.721822770090824	12.886199933762715
103	891e349316fffff	h3place				12.88204	50.805	9.0		50.80500499039293	12.88203634109901
104	891e349ae3bffff	h3place				12.85794	50.70478	9.0		50.70478317771687	12.85793614054365
105	891e3490653ffff	h3place				12.88284	50.79495	9.0		50.79494716390343	12.882839572449882
106	891e349063bffff	h3place				12.90251	50.79623	9.0		50.79623488193982	12.902510731567482
107	891e3491ad3ffff	h3place				12.91979	50.73414	9.0		50.734139887369494	12.919793462046536
108	891e3491ad7ffff	h3place				12.92471	50.73446	9.0		50.73446030851754	12.924707638981367
109	891e3491e37ffff	h3place				12.93108	50.74753	9.0		50.74752506716176	12.931084577975676
110	891e3483687ffff	h3place				12.93958	50.70253	9.0		50.70252969319777	12.939575700798962
111	891e3493063ffff	h3place				12.84495	50.8051	9.0		50.805095273913786	12.844951498465472
112	891e349ae33ffff	h3place				12.86019	50.70746	9.0		50.707462336952936	12.860190158822318
113	891e349adabffff	h3place				12.90771	50.73082	9.0		50.73082087136734	12.90770834184343
114	891e3493477ffff	h3place				12.82858	50.82423	9.0		50.82423130567452	12.828578359696234
115	891e3498dc7ffff	h3place				12.91435	50.6781	9.0		50.67810114601527	12.914354440913494
116	891e3491c1bffff	h3place				12.92723	50.76498	9.0		50.76497934029433	12.927233337923358
117	891e349060fffff	h3place				12.89759	50.79591	9.0		50.79591325588519	12.897592738252733
118	891e348345bffff	h3place				12.93918	50.70757	9.0		50.70756621449996	12.939178620448535
119	891e349a8dbffff	h3place				12.86736	50.71046	9.0		50.710464058633285	12.867355549094528
120	891f1a64153ffff	h3place				12.71081	50.78354	9.0		50.78354169485263	12.710810115689629
