index	e_type	Source	from_type	Target	to_type	directed	attributes.res	attributes.layer_id	attributes.tagCount
884	located_on_h3_cell	https://www.openstreetmap.org/way/242401293	osmplace	891f0386803ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
885	located_on_h3_cell	891f038682bffff	h3place	https://www.openstreetmap.org/way/242147375	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
886	hasOSMTag	891f038682bffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	5.0
887	located_on_h3_cell	891f03876abffff	h3place	https://www.openstreetmap.org/way/868313943	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
888	located_on_h3_cell	891f0387607ffff	h3place	https://www.openstreetmap.org/way/871690471	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
889	located_on_h3_cell	https://www.openstreetmap.org/way/683351282	osmplace	891f03b2a0bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
890	located_on_h3_cell	https://www.openstreetmap.org/way/242403102	osmplace	891f0386817ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
891	hasOSMTag	school	osmtag	891f0384907ffff	h3place	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
892	hasOSMTag	pitch	osmtag	891f0386163ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
893	hasOSMTag	891f03876abffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
894	located_on_h3_cell	891f0386a63ffff	h3place	https://www.openstreetmap.org/way/309650462	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
895	located_on_h3_cell	https://www.openstreetmap.org/way/694095106	osmplace	891f038681bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
896	located_on_h3_cell	https://www.openstreetmap.org/way/694094546	osmplace	891f03868d3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
897	located_on_h3_cell	891f0387607ffff	h3place	https://www.openstreetmap.org/relation/11891626	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
898	located_on_h3_cell	891f0386817ffff	h3place	https://www.openstreetmap.org/way/242403092	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
899	located_on_h3_cell	https://www.openstreetmap.org/relation/7149035	osmplace	891f038639bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
900	located_on_h3_cell	https://www.openstreetmap.org/way/355509113	osmplace	891f03860bbffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
901	located_on_h3_cell	891f03860bbffff	h3place	https://www.openstreetmap.org/way/355509113	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
902	hasOSMTag	891f0384903ffff	h3place	track	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
903	hasOSMTag	891f03b8413ffff	h3place	multi	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
904	located_on_h3_cell	891f038707bffff	h3place	https://www.openstreetmap.org/way/937784417	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
905	located_on_h3_cell	https://www.openstreetmap.org/node/2021708138	osmplace	891f0386147ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
906	located_on_h3_cell	https://www.openstreetmap.org/way/379721973	osmplace	891f038492bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
907	located_on_h3_cell	891f0386a93ffff	h3place	https://www.openstreetmap.org/node/2027082652	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
908	hasOSMTag	891f03868d3ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
909	hasOSMTag	891f038493bffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
910	located_on_h3_cell	891f03868d3ffff	h3place	https://www.openstreetmap.org/way/694091172	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
911	located_on_h3_cell	891f0387063ffff	h3place	https://www.openstreetmap.org/way/937784418	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
912	located_on_h3_cell	891f03863afffff	h3place	https://www.openstreetmap.org/way/141079951	osmplace	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
913	located_on_h3_cell	891f038680bffff	h3place	https://www.openstreetmap.org/way/694094035	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
914	located_on_h3_cell	891f03b3633ffff	h3place	https://www.openstreetmap.org/way/484694870	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
915	located_on_h3_cell	https://www.openstreetmap.org/way/242406832	osmplace	891f038682bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
916	located_on_h3_cell	https://www.openstreetmap.org/way/242372528	osmplace	891f03868bbffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
917	hasOSMTag	891f0386337ffff	h3place	sports_centre	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
918	hasOSMTag	891f03b3633ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
919	located_on_h3_cell	891f03b2447ffff	h3place	https://www.openstreetmap.org/way/280891003	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
920	located_on_h3_cell	891f03b2a0bffff	h3place	https://www.openstreetmap.org/way/683351267	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
921	hasOSMTag	891f03b2433ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
922	located_on_h3_cell	891f03868d3ffff	h3place	https://www.openstreetmap.org/way/694095104	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
923	located_on_h3_cell	891f03b2a0bffff	h3place	https://www.openstreetmap.org/way/683351266	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
924	hasOSMTag	891f0387073ffff	h3place	manor	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
925	located_on_h3_cell	https://www.openstreetmap.org/way/457749760	osmplace	891f03b0657ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
926	located_on_h3_cell	https://www.openstreetmap.org/way/827873645	osmplace	891f038492bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
927	located_on_h3_cell	https://www.openstreetmap.org/relation/9917292	osmplace	891f0384347ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
928	located_on_h3_cell	https://www.openstreetmap.org/node/3092898509	osmplace	891f03863b3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
929	located_on_h3_cell	https://www.openstreetmap.org/way/683351285	osmplace	891f03b2a73ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
930	hasOSMTag	pitch	osmtag	891f03868c7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
931	hasOSMTag	891f0386a63ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
932	located_on_h3_cell	https://www.openstreetmap.org/way/694094544	osmplace	891f03868c7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
933	located_on_h3_cell	https://www.openstreetmap.org/way/242406843	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
934	located_on_h3_cell	891f038615bffff	h3place	https://www.openstreetmap.org/node/1991075196	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
935	located_on_h3_cell	https://www.openstreetmap.org/way/242375184	osmplace	891f038680fffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
936	hasOSMTag	stop_position	osmtag	891f0387607ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	2.0
937	located_on_h3_cell	https://www.openstreetmap.org/way/242147379	osmplace	891f0386807ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
938	located_on_h3_cell	891f03b0657ffff	h3place	https://www.openstreetmap.org/way/457749760	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
939	hasOSMTag	891f0387607ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
940	located_on_h3_cell	891f0386333ffff	h3place	https://www.openstreetmap.org/way/188050675	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
941	located_on_h3_cell	891f0386823ffff	h3place	https://www.openstreetmap.org/way/242403961	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
942	located_on_h3_cell	891f03863a3ffff	h3place	https://www.openstreetmap.org/way/303978173	osmplace	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
943	hasOSMTag	891f03b28c3ffff	h3place	nature_reserve	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
944	located_on_h3_cell	891f03b0eafffff	h3place	https://www.openstreetmap.org/way/794188563	osmplace	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
945	located_on_h3_cell	https://www.openstreetmap.org/way/178936807	osmplace	891f03bb3cfffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
946	located_on_h3_cell	891f0386807ffff	h3place	https://www.openstreetmap.org/way/242147395	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
947	located_on_h3_cell	https://www.openstreetmap.org/relation/571933	osmplace	891f03b0cd7ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
948	located_on_h3_cell	https://www.openstreetmap.org/node/8270094679	osmplace	891f038721bffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
949	located_on_h3_cell	891f0386397ffff	h3place	https://www.openstreetmap.org/way/383816795	osmplace	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
950	located_on_h3_cell	891f038680fffff	h3place	https://www.openstreetmap.org/way/242147360	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
951	hasOSMTag	891f0386823ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
952	hasOSMTag	891f03868d3ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	5.0
953	located_on_h3_cell	891f0148cdbffff	h3place	https://www.openstreetmap.org/way/939188119	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
954	located_on_h3_cell	891f038680fffff	h3place	https://www.openstreetmap.org/way/242406824	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
955	located_on_h3_cell	https://www.openstreetmap.org/way/242403959	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
956	located_on_h3_cell	https://www.openstreetmap.org/way/934538912	osmplace	891f014b023ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
957	located_on_h3_cell	891f0386397ffff	h3place	https://www.openstreetmap.org/node/2021862234	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
958	hasOSMTag	891f0387063ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
959	located_on_h3_cell	891f0387607ffff	h3place	https://www.openstreetmap.org/node/8119171440	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
960	hasOSMTag	891f03863a3ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
961	hasOSMTag	891f0386397ffff	h3place	kindergarten	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
962	located_on_h3_cell	891f0386397ffff	h3place	https://www.openstreetmap.org/way/187171080	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
963	hasOSMTag	891f03b8413ffff	h3place	sports_centre	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
964	hasOSMTag	891f0384977ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
965	located_on_h3_cell	891f014d63bffff	h3place	https://www.openstreetmap.org/node/333256891	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
966	located_on_h3_cell	https://www.openstreetmap.org/way/694091177	osmplace	891f0386c6fffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
967	located_on_h3_cell	https://www.openstreetmap.org/relation/571936	osmplace	891f03b0c13ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
968	hasOSMTag	891f0386397ffff	h3place	sports_centre	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
969	located_on_h3_cell	891f0386823ffff	h3place	https://www.openstreetmap.org/way/242406830	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
970	hasOSMTag	stop_area	osmtag	891f014b1dbffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
971	located_on_h3_cell	https://www.openstreetmap.org/way/188481130	osmplace	891f0386397ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
972	located_on_h3_cell	https://www.openstreetmap.org/way/694091163	osmplace	891f03868c7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
973	located_on_h3_cell	https://www.openstreetmap.org/way/868313943	osmplace	891f03876abffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
974	located_on_h3_cell	https://www.openstreetmap.org/relation/9908831	osmplace	891f03863bbffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
975	located_on_h3_cell	891f03868c7ffff	h3place	https://www.openstreetmap.org/way/694091163	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
976	located_on_h3_cell	891f0386823ffff	h3place	https://www.openstreetmap.org/way/242403962	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
977	located_on_h3_cell	891f03b8413ffff	h3place	https://www.openstreetmap.org/way/74701582	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
978	located_on_h3_cell	891f0386847ffff	h3place	https://www.openstreetmap.org/way/694095107	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
979	hasOSMTag	pitch	osmtag	891f038744bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
980	located_on_h3_cell	891f03868d3ffff	h3place	https://www.openstreetmap.org/way/694094546	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
981	located_on_h3_cell	891f03868d3ffff	h3place	https://www.openstreetmap.org/way/694095102	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
982	hasOSMTag	891f03b0603ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
983	located_on_h3_cell	891f03b0cd7ffff	h3place	https://www.openstreetmap.org/relation/571933	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
984	located_on_h3_cell	https://www.openstreetmap.org/way/694207226	osmplace	891f038680fffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
985	located_on_h3_cell	https://www.openstreetmap.org/way/483069599	osmplace	891f0384857ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
986	hasOSMTag	volleyball	osmtag	891f038744bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
987	located_on_h3_cell	891f038682bffff	h3place	https://www.openstreetmap.org/way/242406826	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
988	located_on_h3_cell	https://www.openstreetmap.org/way/439808813	osmplace	891f0149003ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
989	located_on_h3_cell	891f0387607ffff	h3place	https://www.openstreetmap.org/way/203571590	osmplace	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
990	hasOSMTag	891f0387063ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	2.0
991	hasOSMTag	pitch	osmtag	891f0386c6fffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
992	hasOSMTag	891f0148163ffff	h3place	sports_centre	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
993	hasOSMTag	891f03868bbffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	3.0
994	located_on_h3_cell	https://www.openstreetmap.org/way/242406827	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
995	located_on_h3_cell	891f03b1093ffff	h3place	https://www.openstreetmap.org/way/394877260	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
996	hasOSMTag	891f0386857ffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
997	hasOSMTag	stop_area	osmtag	891f03876b3ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
998	located_on_h3_cell	891f03b8413ffff	h3place	https://www.openstreetmap.org/way/74685161	osmplace	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
999	located_on_h3_cell	https://www.openstreetmap.org/way/456967367	osmplace	891f0386163ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1000	located_on_h3_cell	https://www.openstreetmap.org/way/242406851	osmplace	891f0386823ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1001	hasOSMTag	891f0386397ffff	h3place	school	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
1002	located_on_h3_cell	891f0148177ffff	h3place	https://www.openstreetmap.org/relation/12668942	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1003	hasOSMTag	891f0386397ffff	h3place	multi	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
1004	located_on_h3_cell	https://www.openstreetmap.org/way/381094161	osmplace	891f0394da7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1005	located_on_h3_cell	891f0385b93ffff	h3place	https://www.openstreetmap.org/way/483069603	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1006	located_on_h3_cell	https://www.openstreetmap.org/way/379721959	osmplace	891f0384903ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1007	located_on_h3_cell	891f0386397ffff	h3place	https://www.openstreetmap.org/way/188211116	osmplace	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
1008	located_on_h3_cell	https://www.openstreetmap.org/way/38903222	osmplace	891f0386337ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1009	located_on_h3_cell	891f03b1c2fffff	h3place	https://www.openstreetmap.org/way/375924040	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1010	located_on_h3_cell	https://www.openstreetmap.org/way/694094542	osmplace	891f038680bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1011	located_on_h3_cell	https://www.openstreetmap.org/way/242147368	osmplace	891f0386837ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1012	located_on_h3_cell	891f0387607ffff	h3place	https://www.openstreetmap.org/way/871690470	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
1013	located_on_h3_cell	891f0386823ffff	h3place	https://www.openstreetmap.org/way/242406851	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1014	hasOSMTag	891f038721bffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
1015	located_on_h3_cell	891f03863a3ffff	h3place	https://www.openstreetmap.org/way/188173691	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1016	located_on_h3_cell	https://www.openstreetmap.org/way/141080003	osmplace	891f038633bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1017	located_on_h3_cell	https://www.openstreetmap.org/way/694094549	osmplace	891f03868d7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1018	located_on_h3_cell	https://www.openstreetmap.org/way/141079951	osmplace	891f03863afffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
1019	located_on_h3_cell	https://www.openstreetmap.org/way/694091168	osmplace	891f0386857ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1020	located_on_h3_cell	https://www.openstreetmap.org/node/6241948705	osmplace	891f03b08dbffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1021	hasOSMTag	891f03b1c77ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
1022	located_on_h3_cell	https://www.openstreetmap.org/way/694095098	osmplace	891f038680bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1023	located_on_h3_cell	https://www.openstreetmap.org/way/242403964	osmplace	891f0386833ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1024	located_on_h3_cell	https://www.openstreetmap.org/way/794188563	osmplace	891f03b0eafffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
1025	located_on_h3_cell	891f0386807ffff	h3place	https://www.openstreetmap.org/way/242375183	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1026	located_on_h3_cell	891f03868cfffff	h3place	https://www.openstreetmap.org/way/694091169	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1027	located_on_h3_cell	https://www.openstreetmap.org/way/876284100	osmplace	891f03876b3ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
1028	located_on_h3_cell	https://www.openstreetmap.org/node/3091354688	osmplace	891f03863b3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1029	hasOSMTag	891f0386a93ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
1030	hasOSMTag	891f03863afffff	h3place	pharmacy	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
1031	hasOSMTag	891f0386803ffff	h3place	tennis	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
1032	hasOSMTag	891f03b84cfffff	h3place	dentist	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
1033	located_on_h3_cell	https://www.openstreetmap.org/way/694093457	osmplace	891f03868c7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1034	hasOSMTag	891f03b2a47ffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
1035	hasOSMTag	891f0386817ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	4.0
1036	located_on_h3_cell	891f0386817ffff	h3place	https://www.openstreetmap.org/way/242147356	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1037	located_on_h3_cell	891f0386817ffff	h3place	https://www.openstreetmap.org/way/242403101	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1038	located_on_h3_cell	891f038661bffff	h3place	https://www.openstreetmap.org/way/761193221	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1039	located_on_h3_cell	891f0386817ffff	h3place	https://www.openstreetmap.org/way/242403102	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1040	located_on_h3_cell	891f0386817ffff	h3place	https://www.openstreetmap.org/way/242147346	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1041	located_on_h3_cell	891f03868d3ffff	h3place	https://www.openstreetmap.org/way/694094547	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1042	located_on_h3_cell	https://www.openstreetmap.org/way/937784417	osmplace	891f038707bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1043	hasOSMTag	891f03868c7ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
1044	hasOSMTag	891f0386a63ffff	h3place	heritage	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
1045	located_on_h3_cell	891f0386817ffff	h3place	https://www.openstreetmap.org/way/242372503	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1046	located_on_h3_cell	891f0386817ffff	h3place	https://www.openstreetmap.org/way/242403095	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1047	hasOSMTag	891f03b0657ffff	h3place	childcare	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
1048	located_on_h3_cell	891f0386163ffff	h3place	https://www.openstreetmap.org/relation/6753625	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1049	hasOSMTag	891f0148cdbffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
1050	hasOSMTag	891f03b1093ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
1051	located_on_h3_cell	891f03b0c13ffff	h3place	https://www.openstreetmap.org/way/914802014	osmplace	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
1052	located_on_h3_cell	891f03b28c3ffff	h3place	https://www.openstreetmap.org/relation/12665051	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1053	located_on_h3_cell	https://www.openstreetmap.org/way/303972857	osmplace	891f03863a3ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
1054	located_on_h3_cell	891f03868d3ffff	h3place	https://www.openstreetmap.org/way/694094548	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1055	hasOSMTag	891f0386397ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
1056	located_on_h3_cell	891f03863b7ffff	h3place	https://www.openstreetmap.org/node/2918287020	osmplace	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
1057	located_on_h3_cell	891f038680bffff	h3place	https://www.openstreetmap.org/way/694094542	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1058	hasOSMTag	891f0148177ffff	h3place	running	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
1059	located_on_h3_cell	891f038682bffff	h3place	https://www.openstreetmap.org/way/242406833	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1060	located_on_h3_cell	https://www.openstreetmap.org/node/8173740331	osmplace	891f038763bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1061	located_on_h3_cell	https://www.openstreetmap.org/way/242403965	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1062	located_on_h3_cell	https://www.openstreetmap.org/way/694094543	osmplace	891f038681bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
1063	located_on_h3_cell	https://www.openstreetmap.org/node/333322461	osmplace	891f014d293ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
