index	e_type	Source	from_type	Target	to_type	directed	attributes.res	attributes.layer_id	attributes.tagCount
0	hasOSMTag	sports_centre	osmtag	891f02bac47ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
1	hasOSMTag	891f02aa46fffff	h3place	multi	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
2	hasOSMTag	sports_centre	osmtag	891f02aa0d7ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
3	hasOSMTag	sports_centre	osmtag	891f02b2e43ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
4	hasOSMTag	sports_centre	osmtag	891f0049b27ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
5	located_on_h3_cell	891f02b80c7ffff	h3place	https://www.openstreetmap.org/way/882036718	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
6	hasOSMTag	garden	osmtag	891f02ba207ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
7	hasOSMTag	garden	osmtag	891f02b021bffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
8	hasOSMTag	kindergarten	osmtag	891f02b3593ffff	h3place	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
9	hasOSMTag	slipway	osmtag	891f02b358fffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
10	hasOSMTag	slipway	osmtag	891f02aa08bffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
11	located_on_h3_cell	https://www.openstreetmap.org/way/666249905	osmplace	891f02a205bffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
12	located_on_h3_cell	https://www.openstreetmap.org/way/402374981	osmplace	891f02b8a0bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
13	located_on_h3_cell	https://www.openstreetmap.org/way/365539368	osmplace	891f02b058fffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
14	hasOSMTag	891f02a3107ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
15	located_on_h3_cell	891f02baa7bffff	h3place	https://www.openstreetmap.org/way/880810231	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
16	located_on_h3_cell	https://www.openstreetmap.org/way/880986375	osmplace	891f02b9dcfffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
17	hasOSMTag	sports_centre	osmtag	891f02b8cdbffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
18	located_on_h3_cell	https://www.openstreetmap.org/way/329624403	osmplace	891f02bac4fffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
19	located_on_h3_cell	https://www.openstreetmap.org/way/551166629	osmplace	891f02aaccbffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
20	hasOSMTag	891f02b3507ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
21	located_on_h3_cell	https://www.openstreetmap.org/way/340450372	osmplace	891f0285db7ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Wismar) radius=15.0	
22	located_on_h3_cell	https://www.openstreetmap.org/relation/11976313	osmplace	891f02bac37ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
23	located_on_h3_cell	https://www.openstreetmap.org/node/8638880189	osmplace	891f02aa617ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
24	located_on_h3_cell	891f02a02bbffff	h3place	https://www.openstreetmap.org/way/880685171	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
25	located_on_h3_cell	https://www.openstreetmap.org/way/880986381	osmplace	891f02baa0bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
26	hasOSMTag	pharmacy	osmtag	891f02badd3ffff	h3place	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
27	hasOSMTag	stop_area	osmtag	891f02bb663ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
28	located_on_h3_cell	https://www.openstreetmap.org/relation/11975121	osmplace	891f02a0607ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
29	located_on_h3_cell	https://www.openstreetmap.org/way/361425341	osmplace	891f02a262fffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
30	hasOSMTag	pharmacy	osmtag	891f02b3583ffff	h3place	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
31	hasOSMTag	891f0284b9bffff	h3place	school	osmtag	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
32	located_on_h3_cell	891f02a3107ffff	h3place	https://www.openstreetmap.org/way/880685162	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
33	hasOSMTag	pharmacy	osmtag	891f02bac33ffff	h3place	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
34	located_on_h3_cell	https://www.openstreetmap.org/way/881148356	osmplace	891f02b310bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
35	located_on_h3_cell	https://www.openstreetmap.org/relation/11976318	osmplace	891f02bad23ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
36	hasOSMTag	garden	osmtag	891f028cdb7ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
37	located_on_h3_cell	https://www.openstreetmap.org/way/880685154	osmplace	891f02b1a63ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
38	located_on_h3_cell	https://www.openstreetmap.org/way/93475927	osmplace	891f02aa137ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
39	located_on_h3_cell	https://www.openstreetmap.org/way/880685147	osmplace	891f02bad23ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
40	located_on_h3_cell	https://www.openstreetmap.org/way/881148364	osmplace	891f0049babffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
41	located_on_h3_cell	891f02a02bbffff	h3place	https://www.openstreetmap.org/way/880685172	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
42	located_on_h3_cell	https://www.openstreetmap.org/way/350939757	osmplace	891f02b3597ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
43	hasOSMTag	891f02b34c3ffff	h3place	horse_riding	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
44	located_on_h3_cell	https://www.openstreetmap.org/way/435637620	osmplace	891f02baddbffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
45	located_on_h3_cell	https://www.openstreetmap.org/relation/5903832	osmplace	891f02ab593ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
46	located_on_h3_cell	https://www.openstreetmap.org/relation/9910328	osmplace	891f02b8c1bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
47	hasOSMTag	stop_area	osmtag	891f02ba8d3ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
48	located_on_h3_cell	https://www.openstreetmap.org/node/6688164310	osmplace	891f02b3583ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Wismar) radius=15.0	
49	located_on_h3_cell	https://www.openstreetmap.org/way/882036718	osmplace	891f02b80c7ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
50	located_on_h3_cell	891f02bac77ffff	h3place	https://www.openstreetmap.org/way/880986393	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
51	located_on_h3_cell	https://www.openstreetmap.org/node/5455372725	osmplace	891f02b3597ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
52	located_on_h3_cell	https://www.openstreetmap.org/relation/11980991	osmplace	891f02b221bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
53	hasOSMTag	kindergarten	osmtag	891f02b91cbffff	h3place	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
54	located_on_h3_cell	https://www.openstreetmap.org/way/881148335	osmplace	891f02b1363ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
55	hasOSMTag	891f02b1973ffff	h3place	equestrian	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
56	located_on_h3_cell	https://www.openstreetmap.org/relation/11990444	osmplace	891f02bae3bffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
57	located_on_h3_cell	https://www.openstreetmap.org/way/230885034	osmplace	891f02bac2bffff	h3place	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
58	located_on_h3_cell	https://www.openstreetmap.org/way/881148340	osmplace	891f02b13afffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
59	hasOSMTag	891f02b12d7ffff	h3place	clinic	osmtag	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
60	located_on_h3_cell	891f02aa46fffff	h3place	https://www.openstreetmap.org/node/4443363084	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
61	hasOSMTag	stop_area	osmtag	891f02b8297ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
62	hasOSMTag	stop_area	osmtag	891f02b0157ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
63	located_on_h3_cell	891f02baca7ffff	h3place	https://www.openstreetmap.org/way/739545133	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
64	hasOSMTag	891f02ba8d3ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
65	located_on_h3_cell	https://www.openstreetmap.org/way/880685166	osmplace	891f02a0297ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
66	hasOSMTag	891f02b340bffff	h3place	restaurant	osmtag	False		Lifestyle_POS_amenity around (Wismar) radius=15.0	1.0
67	hasOSMTag	stop_area	osmtag	891f02a0607ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
68	located_on_h3_cell	891f02b0a87ffff	h3place	https://www.openstreetmap.org/relation/6703239	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
69	hasOSMTag	891f02aacd3ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
70	hasOSMTag	891f02aa00fffff	h3place	nature_reserve	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
71	hasOSMTag	891f02b80c7ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
72	located_on_h3_cell	891f02b1a63ffff	h3place	https://www.openstreetmap.org/relation/11976321	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
73	located_on_h3_cell	891f02b1a63ffff	h3place	https://www.openstreetmap.org/way/880685154	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
74	located_on_h3_cell	https://www.openstreetmap.org/way/318962869	osmplace	891f02badc7ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
75	located_on_h3_cell	891f02bac03ffff	h3place	https://www.openstreetmap.org/relation/11971063	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
76	located_on_h3_cell	https://www.openstreetmap.org/relation/11976312	osmplace	891f02baca7ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
77	hasOSMTag	manor	osmtag	891f02a205bffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
78	hasOSMTag	891f02bac03ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
79	located_on_h3_cell	891f02ba89bffff	h3place	https://www.openstreetmap.org/way/882036710	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
80	located_on_h3_cell	https://www.openstreetmap.org/node/5115175124	osmplace	891f02bac23ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
81	located_on_h3_cell	https://www.openstreetmap.org/way/598312185	osmplace	891f02bacafffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
82	hasOSMTag	stop_area	osmtag	891f02bac77ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
83	hasOSMTag	891f02ba277ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
84	located_on_h3_cell	891f0285da3ffff	h3place	https://www.openstreetmap.org/way/879991938	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
85	hasOSMTag	891f0285da3ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
86	located_on_h3_cell	891f02b1977ffff	h3place	https://www.openstreetmap.org/way/401932982	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
87	hasOSMTag	891f02aa1b3ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
88	located_on_h3_cell	891f02b126fffff	h3place	https://www.openstreetmap.org/way/327812510	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
89	located_on_h3_cell	https://www.openstreetmap.org/relation/11980981	osmplace	891f02b13afffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
90	located_on_h3_cell	891f028482bffff	h3place	https://www.openstreetmap.org/way/756538838	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
91	located_on_h3_cell	891f02bacafffff	h3place	https://www.openstreetmap.org/way/253760324	osmplace	False	6.0	Lifestyle_POS_amenity around (Wismar) radius=15.0	
92	hasOSMTag	kindergarten	osmtag	891f02badc3ffff	h3place	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
93	hasOSMTag	891f02bacc3ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
94	located_on_h3_cell	891f02b8c57ffff	h3place	https://www.openstreetmap.org/node/8866791326	osmplace	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
95	hasOSMTag	891f02b8c57ffff	h3place	tinsmith	osmtag	False		Lifestyle_POS_amenity around (Wismar) radius=15.0	1.0
96	hasOSMTag	doctors	osmtag	891f02bac23ffff	h3place	False		Services_POS_amenity around (Wismar) radius=15.0	4.0
97	hasOSMTag	garden	osmtag	891f02bb50bffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
98	hasOSMTag	stop_area	osmtag	891f02b358bffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
99	hasOSMTag	891f02baea7ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
100	located_on_h3_cell	https://www.openstreetmap.org/way/305580438	osmplace	891f0049b2fffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
101	located_on_h3_cell	https://www.openstreetmap.org/node/1040047870	osmplace	891f02badd3ffff	h3place	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
102	hasOSMTag	891f02bac03ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
103	located_on_h3_cell	891f02bb403ffff	h3place	https://www.openstreetmap.org/relation/11948215	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
104	hasOSMTag	891f02bae8fffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
105	located_on_h3_cell	891f02bb403ffff	h3place	https://www.openstreetmap.org/way/877647058	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
106	located_on_h3_cell	891f02b118fffff	h3place	https://www.openstreetmap.org/relation/11980984	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
107	located_on_h3_cell	891f02b3593ffff	h3place	https://www.openstreetmap.org/way/881148365	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
108	hasOSMTag	kindergarten	osmtag	891f02b1a5bffff	h3place	False		Services_POS_amenity around (Wismar) radius=15.0	1.0
109	hasOSMTag	891f02bacafffff	h3place	cafe	osmtag	False		Lifestyle_POS_amenity around (Wismar) radius=15.0	1.0
110	hasOSMTag	891f02b3593ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
111	located_on_h3_cell	891f02bae8fffff	h3place	https://www.openstreetmap.org/way/593275341	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
112	located_on_h3_cell	891f02b9bafffff	h3place	https://www.openstreetmap.org/way/429242065	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
113	hasOSMTag	891f0049b27ffff	h3place	sports_centre	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
114	located_on_h3_cell	891f02b058fffff	h3place	https://www.openstreetmap.org/way/293211358	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
115	hasOSMTag	891f02b34c3ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
116	located_on_h3_cell	891f02b8297ffff	h3place	https://www.openstreetmap.org/way/882036721	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
117	located_on_h3_cell	https://www.openstreetmap.org/way/881148351	osmplace	891f02b0607ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
118	located_on_h3_cell	https://www.openstreetmap.org/way/881148355	osmplace	891f02b310fffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
119	hasOSMTag	garden	osmtag	891f02b09d3ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
120	located_on_h3_cell	https://www.openstreetmap.org/relation/11948214	osmplace	891f02bb433ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
121	hasOSMTag	891f02baca7ffff	h3place	bicycle_parking	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
122	located_on_h3_cell	https://www.openstreetmap.org/way/566218285	osmplace	891f02b340fffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
123	located_on_h3_cell	891f02baca7ffff	h3place	https://www.openstreetmap.org/way/382317124	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
124	hasOSMTag	stop_area	osmtag	891f02b8cdbffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
125	located_on_h3_cell	891f0284b9bffff	h3place	https://www.openstreetmap.org/way/338308752	osmplace	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
126	located_on_h3_cell	891f02b8a0bffff	h3place	https://www.openstreetmap.org/relation/9919725	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
127	hasOSMTag	stop_area	osmtag	891f02b0a87ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
128	hasOSMTag	891f02baea7ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
129	hasOSMTag	891f02bac17ffff	h3place	park	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
130	hasOSMTag	891f02b1117ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
131	hasOSMTag	891f02b3593ffff	h3place	playground	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
132	located_on_h3_cell	891f02a332fffff	h3place	https://www.openstreetmap.org/way/346496757	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
133	hasOSMTag	891f02bac17ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
134	hasOSMTag	891f02baca7ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
135	hasOSMTag	891f02b34cfffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
136	located_on_h3_cell	891f02ba277ffff	h3place	https://www.openstreetmap.org/way/475607678	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
137	hasOSMTag	891f02b1977ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	3.0
138	located_on_h3_cell	891f02a3107ffff	h3place	https://www.openstreetmap.org/relation/11976323	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
139	hasOSMTag	stop_area	osmtag	891f02b91d7ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
140	hasOSMTag	891f02baea3ffff	h3place	restaurant	osmtag	False		Lifestyle_POS_amenity around (Wismar) radius=15.0	1.0
141	located_on_h3_cell	891f02a02bbffff	h3place	https://www.openstreetmap.org/relation/11975123	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
142	located_on_h3_cell	891f02b13b7ffff	h3place	https://www.openstreetmap.org/way/881148378	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
143	located_on_h3_cell	891f02bac17ffff	h3place	https://www.openstreetmap.org/way/432349497	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
144	hasOSMTag	891f02b126fffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
145	hasOSMTag	891f02b9bafffff	h3place	park	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	2.0
146	located_on_h3_cell	https://www.openstreetmap.org/way/447153732	osmplace	891f02aa46fffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
147	hasOSMTag	stop_area	osmtag	891f02b952fffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
148	located_on_h3_cell	891f02bacc3ffff	h3place	https://www.openstreetmap.org/way/597003863	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
149	hasOSMTag	891f02b1973ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
150	located_on_h3_cell	https://www.openstreetmap.org/way/881148349	osmplace	891f02b02cbffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
151	located_on_h3_cell	https://www.openstreetmap.org/way/324992292	osmplace	891f02ba127ffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
152	located_on_h3_cell	https://www.openstreetmap.org/way/881148374	osmplace	891f02b34dbffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
153	located_on_h3_cell	891f02b342fffff	h3place	https://www.openstreetmap.org/relation/11980998	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
154	hasOSMTag	891f02a3107ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	3.0
155	hasOSMTag	891f02ba67bffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
156	hasOSMTag	891f02ba8d3ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
157	hasOSMTag	891f02b05cbffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
158	hasOSMTag	891f02ba883ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
159	hasOSMTag	slipway	osmtag	891f02aa0d7ffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
160	located_on_h3_cell	891f02b3593ffff	h3place	https://www.openstreetmap.org/relation/11980994	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
161	located_on_h3_cell	891f02bac03ffff	h3place	https://www.openstreetmap.org/way/880090085	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
162	located_on_h3_cell	https://www.openstreetmap.org/way/759674715	osmplace	891f02843dbffff	h3place	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
163	located_on_h3_cell	891f02b0583ffff	h3place	https://www.openstreetmap.org/way/365539362	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
164	located_on_h3_cell	891f02baea3ffff	h3place	https://www.openstreetmap.org/way/329956664	osmplace	False	6.0	Lifestyle_POS_amenity around (Wismar) radius=15.0	
165	located_on_h3_cell	https://www.openstreetmap.org/way/880986385	osmplace	891f02bae33ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
166	hasOSMTag	891f02b0a87ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
167	located_on_h3_cell	891f02b0887ffff	h3place	https://www.openstreetmap.org/way/380997321	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
168	located_on_h3_cell	891f02b3507ffff	h3place	https://www.openstreetmap.org/relation/11980975	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
169	located_on_h3_cell	891f02b3507ffff	h3place	https://www.openstreetmap.org/way/881148331	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
170	hasOSMTag	garden	osmtag	891f02b224fffff	h3place	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
171	located_on_h3_cell	https://www.openstreetmap.org/way/363193771	osmplace	891f02b91cbffff	h3place	False	6.0	Services_POS_amenity around (Wismar) radius=15.0	
172	hasOSMTag	891f02bacafffff	h3place	basketball	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
173	hasOSMTag	891f02ba89bffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
174	hasOSMTag	891f02b8297ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	2.0
175	located_on_h3_cell	https://www.openstreetmap.org/way/880685172	osmplace	891f02a02bbffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
176	hasOSMTag	stop_area	osmtag	891f02b8533ffff	h3place	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
177	located_on_h3_cell	891f02b3507ffff	h3place	https://www.openstreetmap.org/way/881148330	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
178	hasOSMTag	891f02b8a0bffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
179	located_on_h3_cell	891f02ba883ffff	h3place	https://www.openstreetmap.org/way/882036707	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
180	located_on_h3_cell	891f02b8297ffff	h3place	https://www.openstreetmap.org/relation/11990449	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
181	located_on_h3_cell	891f02b342fffff	h3place	https://www.openstreetmap.org/way/881148369	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
182	hasOSMTag	891f02baca7ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	3.0
183	located_on_h3_cell	891f02baca7ffff	h3place	https://www.openstreetmap.org/way/880685138	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
184	located_on_h3_cell	891f02b80c7ffff	h3place	https://www.openstreetmap.org/way/882036719	osmplace	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
185	hasOSMTag	891f02859d7ffff	h3place	castle	osmtag	False		Leisure_POS_amenity around (Wismar) radius=15.0	1.0
186	located_on_h3_cell	891f02b9bafffff	h3place	https://www.openstreetmap.org/way/429242064	osmplace	False	6.0	Leisure_POS_amenity around (Wismar) radius=15.0	
187	located_on_h3_cell	https://www.openstreetmap.org/relation/11980974	osmplace	891f02b3567ffff	h3place	False	6.0	Transport_POS_amenity around (Wismar) radius=15.0	
188	hasOSMTag	891f02b3567ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Wismar) radius=15.0	1.0
