index	e_type	Source	from_type	Target	to_type	directed	attributes.tagCount	attributes.res	attributes.layer_id
227	hasOSMTag	industrial	osmtag	891f02a0563ffff	h3place	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
228	hasOSMTag	891f02b80d7ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
229	hasOSMTag	industrial	osmtag	891f02badc7ffff	h3place	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
230	located_on_h3_cell	891f02b850bffff	h3place	https://www.openstreetmap.org/way/321349790	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
231	located_on_h3_cell	https://www.openstreetmap.org/way/315967082	osmplace	891f02ba437ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
232	located_on_h3_cell	https://www.openstreetmap.org/way/858740034	osmplace	891f02bae3bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
233	hasOSMTag	industrial	osmtag	891f02b1347ffff	h3place	False	2.0		Environment_NEG_geological around (Wismar) radius=15.0
234	located_on_h3_cell	891f02b91dbffff	h3place	https://www.openstreetmap.org/way/882173337	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
235	located_on_h3_cell	891f02b0d43ffff	h3place	https://www.openstreetmap.org/way/316094781	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
236	located_on_h3_cell	https://www.openstreetmap.org/way/498807221	osmplace	891f02a1c13ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
237	located_on_h3_cell	https://www.openstreetmap.org/way/93475712	osmplace	891f02aacd3ffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
238	located_on_h3_cell	891f02b1a77ffff	h3place	https://www.openstreetmap.org/way/499770256	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
239	located_on_h3_cell	891f02b0203ffff	h3place	https://www.openstreetmap.org/way/310902724	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
240	located_on_h3_cell	891f02b0203ffff	h3place	https://www.openstreetmap.org/way/310902723	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
241	hasOSMTag	891f02a319bffff	h3place	quarry	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
242	located_on_h3_cell	https://www.openstreetmap.org/way/392033982	osmplace	891f02b92b7ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
243	located_on_h3_cell	891f02b1a2bffff	h3place	https://www.openstreetmap.org/way/357088200	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
244	located_on_h3_cell	891f02b0d57ffff	h3place	https://www.openstreetmap.org/way/316094779	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
245	located_on_h3_cell	891f02b1a23ffff	h3place	https://www.openstreetmap.org/way/316092412	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
246	located_on_h3_cell	891f02b1e8bffff	h3place	https://www.openstreetmap.org/way/595165942	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
247	located_on_h3_cell	891f02b1bbbffff	h3place	https://www.openstreetmap.org/way/260993390	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
248	located_on_h3_cell	https://www.openstreetmap.org/way/687172327	osmplace	891f02bae6bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
249	located_on_h3_cell	https://www.openstreetmap.org/way/260993390	osmplace	891f02b1bbbffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
250	hasOSMTag	primary	osmtag	891f02b8533ffff	h3place	False	3.0		Transport_NEG_aeroway around (Wismar) radius=15.0
251	hasOSMTag	891f02b0aa7ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
252	hasOSMTag	891f02bae6bffff	h3place	primary	osmtag	False	3.0		Transport_NEG_aeroway around (Wismar) radius=15.0
253	hasOSMTag	891f02b358bffff	h3place	fast_food	osmtag	False	2.0		Lifestyle_NEG_shop around (Wismar) radius=15.0
254	hasOSMTag	891f02b197bffff	h3place	primary	osmtag	False	4.0		Transport_NEG_aeroway around (Wismar) radius=15.0
255	located_on_h3_cell	https://www.openstreetmap.org/way/383026074	osmplace	891f02b1a4bffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
256	hasOSMTag	891f02b0d43ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
