h3index,res,lat,lon,osmid
891f038721bffff,9,54.0613346,12.9174878,https://www.openstreetmap.org/way/942791025
891f038721bffff,9,54.061227366,12.917589033,https://www.openstreetmap.org/relation/12108299
891f038721bffff,9,54.0613346,12.9174878,https://www.openstreetmap.org/node/8270094679
891f0387607ffff,9,54.0779549,12.908936,https://www.openstreetmap.org/way/871690470
891f0387607ffff,9,54.0779366,12.9090627,https://www.openstreetmap.org/way/871690471
891f0387607ffff,9,54.07796918,12.909039859,https://www.openstreetmap.org/relation/11891626
891f0387607ffff,9,54.0779366,12.9090627,https://www.openstreetmap.org/node/8119171428
891f0387607ffff,9,54.0779549,12.9089424,https://www.openstreetmap.org/node/8119171440
891f03876b3ffff,9,54.0853589,12.9102025,https://www.openstreetmap.org/node/673421361
891f03876b3ffff,9,54.0853589,12.9102025,https://www.openstreetmap.org/way/876284100
891f03876b3ffff,9,54.085384166,12.9102145,https://www.openstreetmap.org/relation/11931254
891f0387063ffff,9,54.0741956,12.9435749,https://www.openstreetmap.org/node/8688213824
891f0387063ffff,9,54.0742158,12.9436866,https://www.openstreetmap.org/way/937784418
891f0387063ffff,9,54.0742197,12.9436932,https://www.openstreetmap.org/way/937784421
891f0387063ffff,9,54.074190566,12.943630266,https://www.openstreetmap.org/relation/12655940
891f0387063ffff,9,54.0742444,12.9437054,https://www.openstreetmap.org/node/8688193116
891f0384347ffff,9,54.0480136,13.04583165,https://www.openstreetmap.org/relation/9917292
891f0386377ffff,9,54.0995867,13.0375801,https://www.openstreetmap.org/node/2021945521
891f038633bffff,9,54.1028045,13.0374036,https://www.openstreetmap.org/node/2021945520
891f038616fffff,9,54.1120865,13.049863,https://www.openstreetmap.org/node/2021708132
891f0386a13ffff,9,54.0926323,13.0841958,https://www.openstreetmap.org/node/2022142149
891f0386a93ffff,9,54.0987243,13.0788178,https://www.openstreetmap.org/node/2027082652
891f0386147ffff,9,54.1156732,13.0435985,https://www.openstreetmap.org/node/2021708138
891f0386a9bffff,9,54.0969485,13.0768895,https://www.openstreetmap.org/node/2022142150
891f0386397ffff,9,54.1130231,13.0296706,https://www.openstreetmap.org/node/2021862234
891f03863bbffff,9,54.10986675,13.0340422,https://www.openstreetmap.org/relation/9908831
891f014b1dbffff,9,54.2101027,13.0738578,https://www.openstreetmap.org/way/449089575
891f014b1dbffff,9,54.210206,13.0740331,https://www.openstreetmap.org/way/449089576
891f014b1dbffff,9,54.21015898,13.073940339,https://www.openstreetmap.org/relation/9911148
891f014b22fffff,9,54.1853946,13.0569501,https://www.openstreetmap.org/way/449088200
891f014b22fffff,9,54.1852459,13.0568227,https://www.openstreetmap.org/relation/9899951
891f03b0657ffff,9,54.0812585,13.2434646,https://www.openstreetmap.org/way/457749760
891f03b001bffff,9,54.085904,13.282516,https://www.openstreetmap.org/way/457746171
891f03b0603ffff,9,54.0837448,13.251472,https://www.openstreetmap.org/way/457748938
891f03b011bffff,9,54.0864212,13.3151277,https://www.openstreetmap.org/way/457753363
891f0148b0bffff,9,54.164589233,13.258772266,https://www.openstreetmap.org/relation/9908739
891f03b0cd7ffff,9,54.09477545,13.34849795,https://www.openstreetmap.org/relation/571933
891f03b0c8bffff,9,54.09471905,13.3530511,https://www.openstreetmap.org/relation/571935
891f014d20bffff,9,54.1531361,13.3126188,https://www.openstreetmap.org/node/333322481
891f014d20bffff,9,54.1530256,13.3128788,https://www.openstreetmap.org/node/333322476
891f014d677ffff,9,54.1668962,13.3049006,https://www.openstreetmap.org/node/333256889
891f014d63bffff,9,54.1669376,13.3049898,https://www.openstreetmap.org/node/333256891
891f014d293ffff,9,54.1635415,13.308054,https://www.openstreetmap.org/node/333322461
891f014d293ffff,9,54.1635625,13.3082106,https://www.openstreetmap.org/node/333322464
891f03b0c13ffff,9,54.09251905,13.35672125,https://www.openstreetmap.org/relation/571936
