h3index,res,lat,lon,osmid
891f02aa617ffff,9,53.7777565,11.4888158,https://www.openstreetmap.org/node/8638880189
891f02baca7ffff,9,53.8960256,11.4701048,https://www.openstreetmap.org/way/739545133
891f02bacbbffff,9,53.8968385,11.4612829,https://www.openstreetmap.org/node/4336703366
891f02bac33ffff,9,53.8911698,11.4654033,https://www.openstreetmap.org/node/4331564179
891f02bac33ffff,9,53.891218,11.46541,https://www.openstreetmap.org/node/4331564182
891f02bac33ffff,9,53.8920465,11.4665968,https://www.openstreetmap.org/node/6768741070
891f02bacbbffff,9,53.8967721,11.4611595,https://www.openstreetmap.org/node/4336703365
891f02b3597ffff,9,54.0008909,11.4441272,https://www.openstreetmap.org/node/5455372725
891f02b3597ffff,9,54.0008399,11.4440982,https://www.openstreetmap.org/node/8869494732
891f02b2463ffff,9,54.0201003,11.4812318,https://www.openstreetmap.org/way/958944745
891f02bac23ffff,9,53.8900252,11.4693976,https://www.openstreetmap.org/node/6768769645
891f02b358fffff,9,53.9954254,11.4414187,https://www.openstreetmap.org/node/7825437950
891f028e917ffff,9,53.8621299,11.260749,https://www.openstreetmap.org/way/877647070
891f028e917ffff,9,53.8622556,11.2607342,https://www.openstreetmap.org/way/877647071
891f028e917ffff,9,53.862184633,11.260695933,https://www.openstreetmap.org/relation/11948216
891f028422fffff,9,53.9229003,11.2663158,https://www.openstreetmap.org/node/476374156
891f0284297ffff,9,53.9367566,11.251676,https://www.openstreetmap.org/way/880261032
891f028462fffff,9,53.93735225,11.2507985,https://www.openstreetmap.org/relation/11970285
891f02843dbffff,9,53.9306649,11.2694444,https://www.openstreetmap.org/way/879991940
891f02b92b7ffff,9,53.7877647,11.3333807,https://www.openstreetmap.org/way/882036727
891f02843dbffff,9,53.9306362,11.2699288,https://www.openstreetmap.org/way/880261033
891f02b92b7ffff,9,53.7876609,11.3329259,https://www.openstreetmap.org/way/882036728
891f02843dbffff,9,53.9306626,11.2696303,https://www.openstreetmap.org/relation/11970284
891f02b92b7ffff,9,53.787711449,11.333155666,https://www.openstreetmap.org/relation/11990453
891f02b9077ffff,9,53.7943219,11.3444043,https://www.openstreetmap.org/way/882036725
891f02b9077ffff,9,53.7943665,11.3442332,https://www.openstreetmap.org/way/882036726
891f02b9077ffff,9,53.794344066,11.3443201,https://www.openstreetmap.org/relation/11990452
891f02b91dbffff,9,53.8016561,11.3585332,https://www.openstreetmap.org/way/882036724
891f02b91dbffff,9,53.8016804,11.358543633,https://www.openstreetmap.org/relation/11990451
891f02b91d7ffff,9,53.804701,11.3627921,https://www.openstreetmap.org/way/399512408
891f02b952fffff,9,53.8132423,11.3724463,https://www.openstreetmap.org/way/882036722
891f02b952fffff,9,53.8131207,11.3724745,https://www.openstreetmap.org/way/882036723
891f02b91d7ffff,9,53.804584899,11.36288704,https://www.openstreetmap.org/relation/9917170
891f02b952fffff,9,53.8131659,11.372446633,https://www.openstreetmap.org/relation/11990450
891f02b91d7ffff,9,53.8045066,11.3628918,https://www.openstreetmap.org/way/399512409
891f02b988fffff,9,53.7939069,11.4321435,https://www.openstreetmap.org/way/880986373
891f02b988fffff,9,53.7938004,11.4315919,https://www.openstreetmap.org/way/880986374
891f02b988fffff,9,53.79387155,11.431925216,https://www.openstreetmap.org/relation/11979318
891f02ab593ffff,9,53.76668974,11.46617506,https://www.openstreetmap.org/relation/5903832
891f02b9dcfffff,9,53.8057887,11.4344828,https://www.openstreetmap.org/way/880986375
891f02b9dcfffff,9,53.8063042,11.4348276,https://www.openstreetmap.org/way/880986376
891f02b9d97ffff,9,53.815359,11.4451423,https://www.openstreetmap.org/way/880986377
891f02b9d97ffff,9,53.8162987,11.4466308,https://www.openstreetmap.org/way/880986378
891f02b9dcfffff,9,53.806004283,11.434651466,https://www.openstreetmap.org/relation/11979319
891f02b9d97ffff,9,53.815836483,11.445910633,https://www.openstreetmap.org/relation/11979320
891f02b8a0bffff,9,53.8058548,11.4821306,https://www.openstreetmap.org/way/402374981
891f02b8a0bffff,9,53.806091866,11.482028833,https://www.openstreetmap.org/relation/9919725
891f02bb663ffff,9,53.8371462,11.2854017,https://www.openstreetmap.org/way/461001346
891f02bb663ffff,9,53.8371224,11.285721466,https://www.openstreetmap.org/relation/9923955
891f02bb403ffff,9,53.8611064,11.2979575,https://www.openstreetmap.org/way/877647058
891f02bb403ffff,9,53.861288,11.2976451,https://www.openstreetmap.org/way/877647059
891f02bb433ffff,9,53.8622809,11.307258,https://www.openstreetmap.org/way/877647068
891f02bb433ffff,9,53.8617115,11.3059898,https://www.openstreetmap.org/way/877647069
891f02bb433ffff,9,53.861985833,11.306574083,https://www.openstreetmap.org/relation/11948214
891f02bb403ffff,9,53.861200183,11.297693683,https://www.openstreetmap.org/relation/11948215
891f02b80c7ffff,9,53.8391655,11.398239,https://www.openstreetmap.org/way/882036718
891f02b80c7ffff,9,53.8384786,11.3982739,https://www.openstreetmap.org/way/882036719
891f02b80c7ffff,9,53.83881755,11.398245416,https://www.openstreetmap.org/relation/11990448
891f02ba677ffff,9,53.8776583,11.3529293,https://www.openstreetmap.org/way/877647064
891f02ba677ffff,9,53.8772529,11.3527232,https://www.openstreetmap.org/way/877647065
891f02ba67bffff,9,53.8745047,11.346691,https://www.openstreetmap.org/way/877647066
891f02ba67bffff,9,53.8742485,11.3465971,https://www.openstreetmap.org/way/877647067
891f02ba677ffff,9,53.877481766,11.35285985,https://www.openstreetmap.org/relation/11948212
891f02ba67bffff,9,53.8743791,11.3466523,https://www.openstreetmap.org/relation/11948213
891f02b8297ffff,9,53.8274428,11.3899342,https://www.openstreetmap.org/way/882036720
891f02b8297ffff,9,53.8275099,11.3897788,https://www.openstreetmap.org/way/882036721
891f02b8297ffff,9,53.827479283,11.389853083,https://www.openstreetmap.org/relation/11990449
891f0285da3ffff,9,53.9185404,11.3156993,https://www.openstreetmap.org/way/879991938
891f0285dbbffff,9,53.919277,11.3140059,https://www.openstreetmap.org/way/879991939
891f0284313ffff,9,53.9300502,11.2862542,https://www.openstreetmap.org/way/880090069
891f0284a47ffff,9,53.9108839,11.3384549,https://www.openstreetmap.org/way/880090070
891f0284a47ffff,9,53.9108052,11.3383702,https://www.openstreetmap.org/way/880090071
891f0284313ffff,9,53.929803,11.2855446,https://www.openstreetmap.org/way/880261034
891f0285dbbffff,9,53.918896716,11.3149034,https://www.openstreetmap.org/relation/11970283
891f0284313ffff,9,53.929933933,11.2859976,https://www.openstreetmap.org/relation/11971053
891f0284a47ffff,9,53.910840433,11.338426966,https://www.openstreetmap.org/relation/11971054
891f0284313ffff,9,53.9298401,11.2858495,https://www.openstreetmap.org/node/6525619285
891f02ba4bbffff,9,53.9057573,11.3675247,https://www.openstreetmap.org/way/879991936
891f02ba4bbffff,9,53.9056552,11.3671847,https://www.openstreetmap.org/way/879991937
891f02ba4bbffff,9,53.9057025,11.367369566,https://www.openstreetmap.org/relation/11970282
891f02ba49bffff,9,53.9077508,11.3551407,https://www.openstreetmap.org/way/880090072
891f02ba49bffff,9,53.9077976,11.3553803,https://www.openstreetmap.org/way/880293474
891f02ba49bffff,9,53.90778218,11.35522342,https://www.openstreetmap.org/relation/11971055
891f02ba46bffff,9,53.8904049,11.3644123,https://www.openstreetmap.org/way/877647062
891f02ba46bffff,9,53.890141133,11.364417366,https://www.openstreetmap.org/relation/11948211
891f02ba6a7ffff,9,53.889842,11.3644182,https://www.openstreetmap.org/way/877647063
891f02ba5dbffff,9,53.9038736,11.3810715,https://www.openstreetmap.org/way/877647060
891f02ba437ffff,9,53.9035907,11.3791886,https://www.openstreetmap.org/way/877647061
891f02ba5dbffff,9,53.9043824,11.3796191,https://www.openstreetmap.org/way/880293475
891f02ba5dbffff,9,53.9037332,11.380138016,https://www.openstreetmap.org/relation/11948210
891f02ba4afffff,9,53.904357133,11.377273016,https://www.openstreetmap.org/relation/11971056
891f02ba4afffff,9,53.9042858,11.3750618,https://www.openstreetmap.org/way/880090073
891f02b8543ffff,9,53.84852,11.4118249,https://www.openstreetmap.org/way/882036716
891f02b8543ffff,9,53.8486077,11.4117371,https://www.openstreetmap.org/way/882036717
891f02b8543ffff,9,53.848569283,11.41178,https://www.openstreetmap.org/relation/11990447
891f02baa7bffff,9,53.8509057,11.4568792,https://www.openstreetmap.org/way/880810230
891f02baa7bffff,9,53.8508476,11.4567434,https://www.openstreetmap.org/way/880810231
891f02baa7bffff,9,53.85086936,11.4568132,https://www.openstreetmap.org/relation/11979322
891f02b8cdbffff,9,53.8426054,11.4595627,https://www.openstreetmap.org/way/880986380
891f02b8cdbffff,9,53.843060349,11.459731816,https://www.openstreetmap.org/relation/11979321
891f02baa0bffff,9,53.8547768,11.4544779,https://www.openstreetmap.org/way/880986382
891f02b8cdbffff,9,53.8435112,11.4599004,https://www.openstreetmap.org/way/880986379
891f02b8cd3ffff,9,53.8450546,11.464066,https://www.openstreetmap.org/node/8866791324
891f02b8cc3ffff,9,53.8440727,11.4650013,https://www.openstreetmap.org/node/8866791325
891f02b8cc7ffff,9,53.8442872,11.4700785,https://www.openstreetmap.org/way/402374979
891f02b8c1bffff,9,53.8427191,11.471539499,https://www.openstreetmap.org/relation/9910328
891f02b85a7ffff,9,53.8600834,11.4384248,https://www.openstreetmap.org/way/882036713
891f02b85a7ffff,9,53.8598258,11.4378664,https://www.openstreetmap.org/way/882036714
