index	e_type	Source	from_type	Target	to_type	directed	attributes.res	attributes.layer_id	attributes.tagCount
0	hasOSMTag	stop_position	osmtag	891e34d65bbffff	h3place	False		Transport_POS_amenity around (Stollberg) radius=15.0	2.0
1	hasOSMTag	891e34930dbffff	h3place	playground	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
2	hasOSMTag	stop_position	osmtag	891e3490603ffff	h3place	False		Transport_POS_amenity around (Stollberg) radius=15.0	1.0
3	located_on_h3_cell	https://www.openstreetmap.org/way/313353717	osmplace	891f1a64257ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
4	located_on_h3_cell	https://www.openstreetmap.org/way/319295912	osmplace	891e3498b63ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
5	hasOSMTag	891f1a65ed7ffff	h3place	swimming_pool	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
6	located_on_h3_cell	https://www.openstreetmap.org/way/616952267	osmplace	891e349ae6bffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
7	hasOSMTag	stop_position	osmtag	891e34d65afffff	h3place	False		Transport_POS_amenity around (Stollberg) radius=15.0	1.0
8	located_on_h3_cell	891f1a65b83ffff	h3place	https://www.openstreetmap.org/way/387466314	osmplace	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
9	located_on_h3_cell	https://www.openstreetmap.org/way/929865521	osmplace	891e349ad4bffff	h3place	False	6.0	Environment_POS_amenity around (Stollberg) radius=15.0	
10	located_on_h3_cell	https://www.openstreetmap.org/relation/10326494	osmplace	891f1a65ddbffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
11	located_on_h3_cell	https://www.openstreetmap.org/way/256600134	osmplace	891f1a66d47ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
12	located_on_h3_cell	https://www.openstreetmap.org/way/308476195	osmplace	891e349b42fffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
13	located_on_h3_cell	https://www.openstreetmap.org/way/685267116	osmplace	891e3491063ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
14	hasOSMTag	891f1a6ce03ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
15	located_on_h3_cell	https://www.openstreetmap.org/node/6900444026	osmplace	891e34d65b3ffff	h3place	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
16	located_on_h3_cell	https://www.openstreetmap.org/way/685194068	osmplace	891e34d6533ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
17	located_on_h3_cell	https://www.openstreetmap.org/relation/2817590	osmplace	891e349a3abffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
18	located_on_h3_cell	891e3490287ffff	h3place	https://www.openstreetmap.org/way/677376546	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
19	hasOSMTag	soccer	osmtag	891f1a6d907ffff	h3place	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
20	located_on_h3_cell	https://www.openstreetmap.org/way/56658903	osmplace	891e3498427ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
21	located_on_h3_cell	https://www.openstreetmap.org/node/8719275978	osmplace	891e34d65bbffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
22	hasOSMTag	891f1a65b83ffff	h3place	school	osmtag	False		Services_POS_amenity around (Stollberg) radius=15.0	2.0
23	hasOSMTag	soccer	osmtag	891e349802fffff	h3place	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
24	hasOSMTag	multi	osmtag	891f1a6c993ffff	h3place	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
25	located_on_h3_cell	https://www.openstreetmap.org/relation/10099465	osmplace	891e34d65a7ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
26	located_on_h3_cell	https://www.openstreetmap.org/way/366123086	osmplace	891f1a6738bffff	h3place	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
27	hasOSMTag	soccer	osmtag	891e349b6c7ffff	h3place	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
28	located_on_h3_cell	https://www.openstreetmap.org/way/215308913	osmplace	891f1a659a3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
29	located_on_h3_cell	https://www.openstreetmap.org/node/4242639021	osmplace	891f1a6696fffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
30	located_on_h3_cell	https://www.openstreetmap.org/way/313229910	osmplace	891f1a646d3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
31	hasOSMTag	soccer	osmtag	891f1a64567ffff	h3place	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
32	located_on_h3_cell	https://www.openstreetmap.org/node/8805220596	osmplace	891e3490687ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
33	located_on_h3_cell	https://www.openstreetmap.org/way/217172193	osmplace	891f1a66b53ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
34	located_on_h3_cell	https://www.openstreetmap.org/node/8718883568	osmplace	891f1a66d47ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
35	located_on_h3_cell	https://www.openstreetmap.org/way/401413227	osmplace	891f1a6097bffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stollberg) radius=15.0	
36	hasOSMTag	dentist	osmtag	891f1a6d973ffff	h3place	False		Services_POS_amenity around (Stollberg) radius=15.0	1.0
37	located_on_h3_cell	https://www.openstreetmap.org/way/506280037	osmplace	891e349142fffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stollberg) radius=15.0	
38	located_on_h3_cell	891f1a6cb47ffff	h3place	https://www.openstreetmap.org/relation/8737366	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
39	hasOSMTag	891e34d60c3ffff	h3place	tennis	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
40	located_on_h3_cell	https://www.openstreetmap.org/node/8851302729	osmplace	891f1a659bbffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
41	located_on_h3_cell	https://www.openstreetmap.org/way/221183180	osmplace	891f1a66167ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
42	located_on_h3_cell	https://www.openstreetmap.org/node/6407462195	osmplace	891f1a6d967ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
43	located_on_h3_cell	https://www.openstreetmap.org/relation/9622444	osmplace	891f1a66bcbffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
44	located_on_h3_cell	https://www.openstreetmap.org/way/864875200	osmplace	891e34d60d7ffff	h3place	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
45	located_on_h3_cell	https://www.openstreetmap.org/way/356582484	osmplace	891e34d6007ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
46	located_on_h3_cell	https://www.openstreetmap.org/relation/3116381	osmplace	891e3499c73ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
47	located_on_h3_cell	https://www.openstreetmap.org/way/317406376	osmplace	891f1a6d93bffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
48	located_on_h3_cell	https://www.openstreetmap.org/way/588054568	osmplace	891f1a6c357ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
49	hasOSMTag	carpenter	osmtag	891f1a673b3ffff	h3place	False		Lifestyle_POS_amenity around (Stollberg) radius=15.0	1.0
50	located_on_h3_cell	https://www.openstreetmap.org/relation/9828769	osmplace	891f1a6ce57ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
51	located_on_h3_cell	https://www.openstreetmap.org/relation/10275313	osmplace	891e349a28fffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
52	located_on_h3_cell	https://www.openstreetmap.org/way/483493824	osmplace	891e3498557ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
53	located_on_h3_cell	https://www.openstreetmap.org/relation/1493915	osmplace	891e349a6cfffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
54	located_on_h3_cell	891f1a65b83ffff	h3place	https://www.openstreetmap.org/way/348423032	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
55	located_on_h3_cell	https://www.openstreetmap.org/way/527249780	osmplace	891e349ae13ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
56	hasOSMTag	891e349835bffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stollberg) radius=15.0	1.0
57	located_on_h3_cell	https://www.openstreetmap.org/way/301466809	osmplace	891f1a658cbffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
58	located_on_h3_cell	https://www.openstreetmap.org/way/464329782	osmplace	891f1a6510bffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
59	located_on_h3_cell	https://www.openstreetmap.org/way/331120133	osmplace	891e349354bffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
60	located_on_h3_cell	https://www.openstreetmap.org/way/606306006	osmplace	891e34d69dbffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
61	located_on_h3_cell	https://www.openstreetmap.org/way/245007191	osmplace	891e3498d93ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
62	located_on_h3_cell	891f1a655d7ffff	h3place	https://www.openstreetmap.org/way/842227194	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
63	located_on_h3_cell	https://www.openstreetmap.org/way/306003345	osmplace	891e34912b7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
64	located_on_h3_cell	https://www.openstreetmap.org/way/340322601	osmplace	891e349a8abffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
65	located_on_h3_cell	891f1a6d977ffff	h3place	https://www.openstreetmap.org/way/940216232	osmplace	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
66	located_on_h3_cell	https://www.openstreetmap.org/relation/9622447	osmplace	891f1a66b17ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
67	located_on_h3_cell	https://www.openstreetmap.org/way/538800600	osmplace	891e3490657ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
68	located_on_h3_cell	https://www.openstreetmap.org/way/691072977	osmplace	891e349a6c7ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
69	located_on_h3_cell	https://www.openstreetmap.org/way/388129396	osmplace	891f1a6ec43ffff	h3place	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
70	located_on_h3_cell	https://www.openstreetmap.org/node/1216505548	osmplace	891f1a65977ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
71	hasOSMTag	891e349a273ffff	h3place	swimming_pool	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
72	located_on_h3_cell	https://www.openstreetmap.org/way/264623636	osmplace	891e349b23bffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
73	hasOSMTag	891f1a655cfffff	h3place	basketball	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
74	located_on_h3_cell	https://www.openstreetmap.org/way/445083468	osmplace	891f1a6e35bffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
75	located_on_h3_cell	891f1a6510bffff	h3place	https://www.openstreetmap.org/relation/11131202	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
76	located_on_h3_cell	https://www.openstreetmap.org/way/328487491	osmplace	891e3498843ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
77	located_on_h3_cell	https://www.openstreetmap.org/node/8710852188	osmplace	891f1a6d977ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
78	hasOSMTag	891e3493627ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stollberg) radius=15.0	1.0
79	located_on_h3_cell	https://www.openstreetmap.org/node/8719365554	osmplace	891e34d65b3ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
80	located_on_h3_cell	https://www.openstreetmap.org/relation/10830216	osmplace	891e3499863ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
81	located_on_h3_cell	https://www.openstreetmap.org/way/366316143	osmplace	891f1a673bbffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
82	hasOSMTag	891f1a6cb47ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stollberg) radius=15.0	1.0
83	located_on_h3_cell	891e349ab0fffff	h3place	https://www.openstreetmap.org/way/244102225	osmplace	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
84	hasOSMTag	891e349ab0fffff	h3place	kindergarten	osmtag	False		Services_POS_amenity around (Stollberg) radius=15.0	1.0
85	hasOSMTag	891f1a6564bffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
86	located_on_h3_cell	891f1a65ed7ffff	h3place	https://www.openstreetmap.org/way/486562062	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
87	located_on_h3_cell	https://www.openstreetmap.org/way/263819181	osmplace	891e349aeafffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
88	hasOSMTag	891e349188bffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stollberg) radius=15.0	1.0
89	located_on_h3_cell	891e3493313ffff	h3place	https://www.openstreetmap.org/way/264358912	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
90	hasOSMTag	891e3493313ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
91	located_on_h3_cell	891e349118bffff	h3place	https://www.openstreetmap.org/way/248927144	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
92	located_on_h3_cell	891f1a6e04fffff	h3place	https://www.openstreetmap.org/way/631762399	osmplace	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
93	located_on_h3_cell	891e349118bffff	h3place	https://www.openstreetmap.org/way/248927138	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
94	hasOSMTag	891e349118bffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	2.0
95	hasOSMTag	891f1a64567ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
96	located_on_h3_cell	891e349a453ffff	h3place	https://www.openstreetmap.org/way/351264928	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
97	located_on_h3_cell	https://www.openstreetmap.org/way/808856079	osmplace	891f1a66d47ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
98	hasOSMTag	891f1a66b9bffff	h3place	swimming_pool	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	2.0
99	located_on_h3_cell	891f1a6542fffff	h3place	https://www.openstreetmap.org/way/345899240	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
100	located_on_h3_cell	891f1a66d47ffff	h3place	https://www.openstreetmap.org/way/287514589	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
101	located_on_h3_cell	https://www.openstreetmap.org/way/30043396	osmplace	891f1a659a7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
102	located_on_h3_cell	https://www.openstreetmap.org/way/217711769	osmplace	891f1a66c47ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
103	located_on_h3_cell	891f1a659bbffff	h3place	https://www.openstreetmap.org/node/8851302729	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
104	hasOSMTag	891f1a6696fffff	h3place	playground	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
105	located_on_h3_cell	https://www.openstreetmap.org/node/6407462197	osmplace	891f1a6d967ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
106	located_on_h3_cell	891f1a66bb7ffff	h3place	https://www.openstreetmap.org/way/210240464	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
107	hasOSMTag	soccer	osmtag	891f1a65c3bffff	h3place	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
108	located_on_h3_cell	891e3490287ffff	h3place	https://www.openstreetmap.org/way/726612331	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
109	located_on_h3_cell	891e349ad4bffff	h3place	https://www.openstreetmap.org/way/929865521	osmplace	False	6.0	Environment_POS_amenity around (Stollberg) radius=15.0	
110	hasOSMTag	891e349ad4bffff	h3place	firepit	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
111	hasOSMTag	891f1a659abffff	h3place	school	osmtag	False		Services_POS_amenity around (Stollberg) radius=15.0	1.0
112	located_on_h3_cell	891e3491563ffff	h3place	https://www.openstreetmap.org/relation/9618499	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
113	located_on_h3_cell	891e3493093ffff	h3place	https://www.openstreetmap.org/relation/9669746	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
114	located_on_h3_cell	https://www.openstreetmap.org/relation/9622445	osmplace	891f1a66a37ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
115	located_on_h3_cell	891e34936afffff	h3place	https://www.openstreetmap.org/way/258538135	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
116	located_on_h3_cell	891e349a8abffff	h3place	https://www.openstreetmap.org/way/340322601	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
117	located_on_h3_cell	https://www.openstreetmap.org/way/592056369	osmplace	891e34d60a7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
118	located_on_h3_cell	891f1a6d977ffff	h3place	https://www.openstreetmap.org/way/34570170	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
119	hasOSMTag	891f1a6ec43ffff	h3place	kindergarten	osmtag	False		Services_POS_amenity around (Stollberg) radius=15.0	1.0
120	located_on_h3_cell	https://www.openstreetmap.org/way/245007544	osmplace	891e3498d9bffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
121	located_on_h3_cell	891e34902dbffff	h3place	https://www.openstreetmap.org/node/3676084163	osmplace	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
122	located_on_h3_cell	891e34915a7ffff	h3place	https://www.openstreetmap.org/relation/9241805	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
123	located_on_h3_cell	891e349066fffff	h3place	https://www.openstreetmap.org/way/229670487	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
124	located_on_h3_cell	https://www.openstreetmap.org/relation/10933810	osmplace	891e349a2cbffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
125	hasOSMTag	891e34936c7ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stollberg) radius=15.0	2.0
126	located_on_h3_cell	891f1a6d91bffff	h3place	https://www.openstreetmap.org/way/469654963	osmplace	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
127	located_on_h3_cell	https://www.openstreetmap.org/way/498015798	osmplace	891f1a6700fffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
128	hasOSMTag	multi	osmtag	891e3483253ffff	h3place	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
129	located_on_h3_cell	https://www.openstreetmap.org/way/237031882	osmplace	891f1a658cfffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
130	located_on_h3_cell	891e3499c57ffff	h3place	https://www.openstreetmap.org/relation/9575733	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
131	located_on_h3_cell	891e349843bffff	h3place	https://www.openstreetmap.org/way/477927158	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
132	hasOSMTag	891f1a66163ffff	h3place	swimming_pool	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	2.0
133	hasOSMTag	891f1a6c103ffff	h3place	picnic_table	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
134	located_on_h3_cell	891e3498423ffff	h3place	https://www.openstreetmap.org/way/478468488	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
135	hasOSMTag	891e3498423ffff	h3place	swimming_pool	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
136	located_on_h3_cell	891e34985bbffff	h3place	https://www.openstreetmap.org/relation/3734541	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
137	located_on_h3_cell	https://www.openstreetmap.org/node/6751028709	osmplace	891e349062bffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
138	located_on_h3_cell	891f1a6ce03ffff	h3place	https://www.openstreetmap.org/way/556266645	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
139	located_on_h3_cell	https://www.openstreetmap.org/relation/9955806	osmplace	891e349188fffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
140	hasOSMTag	891f1a60b6fffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stollberg) radius=15.0	2.0
141	located_on_h3_cell	891e34d690fffff	h3place	https://www.openstreetmap.org/relation/9575728	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
142	hasOSMTag	891e3493093ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stollberg) radius=15.0	1.0
143	located_on_h3_cell	891e34d60c3ffff	h3place	https://www.openstreetmap.org/way/868392967	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
144	located_on_h3_cell	891e34d60d7ffff	h3place	https://www.openstreetmap.org/way/880416550	osmplace	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
145	located_on_h3_cell	891e34d6033ffff	h3place	https://www.openstreetmap.org/way/762179499	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
146	located_on_h3_cell	https://www.openstreetmap.org/relation/9622459	osmplace	891e34930a7ffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
147	located_on_h3_cell	891f1a659bbffff	h3place	https://www.openstreetmap.org/way/907511532	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
148	located_on_h3_cell	891e34d6033ffff	h3place	https://www.openstreetmap.org/relation/10565651	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
149	hasOSMTag	891f1a66d47ffff	h3place	sports_centre	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
150	located_on_h3_cell	891e34936afffff	h3place	https://www.openstreetmap.org/relation/9622452	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
151	located_on_h3_cell	891f1a65b83ffff	h3place	https://www.openstreetmap.org/way/399256817	osmplace	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
152	located_on_h3_cell	891f1a65b83ffff	h3place	https://www.openstreetmap.org/node/301769458	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
153	located_on_h3_cell	https://www.openstreetmap.org/way/217711768	osmplace	891f1a66c53ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
154	located_on_h3_cell	https://www.openstreetmap.org/relation/9820638	osmplace	891f1a6c06bffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
155	hasOSMTag	beachvolleyball	osmtag	891e3491043ffff	h3place	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
156	hasOSMTag	891f1a65b83ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
157	located_on_h3_cell	891f1a659bbffff	h3place	https://www.openstreetmap.org/way/952791359	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
158	hasOSMTag	891e3491b93ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
159	located_on_h3_cell	891f1a6d977ffff	h3place	https://www.openstreetmap.org/way/953309359	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
160	located_on_h3_cell	891e34d60d7ffff	h3place	https://www.openstreetmap.org/way/864875200	osmplace	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
161	located_on_h3_cell	891e349066fffff	h3place	https://www.openstreetmap.org/relation/7815048	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
162	located_on_h3_cell	891e34d69dbffff	h3place	https://www.openstreetmap.org/way/606305972	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
163	hasOSMTag	891e349066bffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stollberg) radius=15.0	1.0
164	located_on_h3_cell	891e34d69dbffff	h3place	https://www.openstreetmap.org/way/606306003	osmplace	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
165	located_on_h3_cell	https://www.openstreetmap.org/relation/10061681	osmplace	891f1a66aafffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
166	hasOSMTag	891e349b653ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stollberg) radius=15.0	2.0
167	located_on_h3_cell	https://www.openstreetmap.org/way/306003340	osmplace	891e3491047ffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
168	hasOSMTag	891e34d69dbffff	h3place	sports_centre	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
169	located_on_h3_cell	https://www.openstreetmap.org/way/945909655	osmplace	891f1a6d96fffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
170	hasOSMTag	891e34d69dbffff	h3place	9pin	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
171	hasOSMTag	891f1a66a43ffff	h3place	bowling_alley	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
172	hasOSMTag	891e34d69dbffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stollberg) radius=15.0	1.0
173	located_on_h3_cell	https://www.openstreetmap.org/way/356103546	osmplace	891f1a66a4bffff	h3place	False	6.0	Leisure_POS_amenity around (Stollberg) radius=15.0	
174	located_on_h3_cell	891e34d60d7ffff	h3place	https://www.openstreetmap.org/relation/10000994	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
175	located_on_h3_cell	https://www.openstreetmap.org/way/317873065	osmplace	891e34902afffff	h3place	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
176	located_on_h3_cell	891f1a6453bffff	h3place	https://www.openstreetmap.org/node/1783147097	osmplace	False	6.0	Services_POS_amenity around (Stollberg) radius=15.0	
177	located_on_h3_cell	891f1a66a43ffff	h3place	https://www.openstreetmap.org/relation/10059178	osmplace	False	6.0	Transport_POS_amenity around (Stollberg) radius=15.0	
