index	Id	v_type	attributes.osmid	attributes.tagvalue	attributes.tagname	Lon	Lat	attributes.resolution	attributes.h3index	lat	lon
0	891e349b363ffff	h3place				12.75322	50.65734	9.0		50.657340855492755	12.753215828560316
1	891e349a6d7ffff	h3place				12.75279	50.72313	9.0		50.72312541948299	12.752792266959283
2	891f1a6c993ffff	h3place				12.69437	50.6534	9.0		50.653401660771685	12.694366951369462
3	891e3493067ffff	h3place				12.84987	50.80542	9.0		50.805419123452765	12.849868922304337
4	891e349367bffff	h3place				12.80562	50.8025	9.0		50.80249719964652	12.805617024115922
5	891f1a64c07ffff	h3place				12.7622	50.7895	9.0		50.78950341612579	12.762196320255413
6	891e3491c7bffff	h3place				12.93029	50.75759	9.0		50.75759100813911	12.930288660357794
7	891e3490627ffff	h3place				12.91235	50.79688	9.0		50.79687752704656	12.912347124866564
8	891f1a6c59bffff	h3place				12.58624	50.679	9.0		50.678998962895385	12.586239564390532
9	891e349a247ffff	h3place				12.77713	50.69691	9.0		50.69690961982791	12.77713341504301
10	891e34995dbffff	h3place				12.75138	50.64962	9.0		50.649620577831705	12.751378364373043
11	891f1a6c907ffff	h3place				12.705	50.64399	9.0		50.64398516326761	12.705000133253352
12	891e349a23bffff	h3place				12.7892	50.70024	9.0		50.7002421389973	12.78920059381315
13	891e34d615bffff	h3place				12.7073	50.58586	9.0		50.58586077120726	12.707298020845077
14	891e349b5bbffff	h3place				12.75177	50.70534	9.0		50.705344709560656	12.751773712747402
15	891e349a647ffff	h3place				12.75852	50.71339	9.0		50.71338628307182	12.75852154125533
16	891f1a6d9abffff	h3place				12.64154	50.60678	9.0		50.60677501567538	12.641538486030736
17	891e34990a3ffff	h3place				12.76241	50.63516	9.0		50.635158193233444	12.76241476679793
18	891e349119bffff	h3place				12.88976	50.77012	9.0		50.770118156129726	12.889762523666638
19	891f1a6554fffff	h3place				12.63165	50.75545	9.0		50.75545292871822	12.631654886491448
20	891f1a64ccfffff	h3place				12.74745	50.78852	9.0		50.788520592418	12.74745391509669
21	891f1a65513ffff	h3place				12.63573	50.76584	9.0		50.76584244955713	12.635726533170551
22	891f1a65803ffff	h3place				12.71003	50.73292	9.0		50.73291535347916	12.71003356661671
23	891e349a207ffff	h3place				12.78654	50.7026	9.0		50.70259663686757	12.786542364768858
24	891e34d60a7ffff	h3place				12.70157	50.59562	9.0		50.59561544783147	12.70157314723729
25	891e3498483ffff	h3place				12.79717	50.69318	9.0		50.693177667999805	12.797174373413396
26	891e3499c13ffff	h3place				12.81902	50.63638	9.0		50.63638057136948	12.819017386804376
27	891f1a6cd23ffff	h3place				12.69395	50.65844	9.0		50.65843854662521	12.69395297548826
28	891e3499c63ffff	h3place				12.82473	50.62662	9.0		50.626624032773	12.824731869162362
29	891f1a65bcbffff	h3place				12.71393	50.71547	9.0		50.71546723314446	12.71393381909587
