index	e_type	Source	from_type	Target	to_type	directed	attributes.res	attributes.layer_id	attributes.tagCount
2919	hasOSMTag	891e34d4c97ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Aue) radius=15.0	1.0
2920	located_on_h3_cell	891f1a6c44bffff	h3place	https://www.openstreetmap.org/relation/8249772	osmplace	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2921	located_on_h3_cell	https://www.openstreetmap.org/way/497865909	osmplace	891f1a6ce0fffff	h3place	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2922	hasOSMTag	891e3499197ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Aue) radius=15.0	1.0
2923	located_on_h3_cell	891e3499c47ffff	h3place	https://www.openstreetmap.org/way/237690713	osmplace	False	6.0	Lifestyle_POS_amenity around (Aue) radius=15.0	
2924	hasOSMTag	stop_area	osmtag	891f1a6c17bffff	h3place	False		Transport_POS_amenity around (Aue) radius=15.0	2.0
2925	located_on_h3_cell	891f1a6c44bffff	h3place	https://www.openstreetmap.org/way/313965661	osmplace	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2926	located_on_h3_cell	891e34d4843ffff	h3place	https://www.openstreetmap.org/way/586132479	osmplace	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2927	located_on_h3_cell	https://www.openstreetmap.org/relation/12696722	osmplace	891e34d65abffff	h3place	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2928	hasOSMTag	stop_position	osmtag	891e34d65bbffff	h3place	False		Transport_POS_amenity around (Aue) radius=15.0	2.0
2929	located_on_h3_cell	https://www.openstreetmap.org/relation/10094427	osmplace	891e3499043ffff	h3place	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2930	hasOSMTag	891e34d566bffff	h3place	bmx	osmtag	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2931	hasOSMTag	891e34d6bc3ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Aue) radius=15.0	2.0
2932	located_on_h3_cell	891e34d567bffff	h3place	https://www.openstreetmap.org/way/217542406	osmplace	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2933	located_on_h3_cell	891e34d65afffff	h3place	https://www.openstreetmap.org/way/702508245	osmplace	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2934	located_on_h3_cell	https://www.openstreetmap.org/relation/9996926	osmplace	891e34d63c7ffff	h3place	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2935	located_on_h3_cell	891f1a6c3c3ffff	h3place	https://www.openstreetmap.org/relation/9816056	osmplace	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2936	located_on_h3_cell	891e3489433ffff	h3place	https://www.openstreetmap.org/way/220488884	osmplace	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2937	hasOSMTag	pitch	osmtag	891e3489407ffff	h3place	False		Leisure_POS_amenity around (Aue) radius=15.0	2.0
2938	located_on_h3_cell	891e34d75cbffff	h3place	https://www.openstreetmap.org/way/620138540	osmplace	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2939	hasOSMTag	place_of_worship	osmtag	891e34894abffff	h3place	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2940	located_on_h3_cell	891e349904bffff	h3place	https://www.openstreetmap.org/relation/10099470	osmplace	False	6.0	Transport_POS_amenity around (Aue) radius=15.0	
2941	hasOSMTag	fountain	osmtag	891e348b54fffff	h3place	False		Environment_POS_amenity around (Aue) radius=15.0	2.0
2942	located_on_h3_cell	https://www.openstreetmap.org/way/849834992	osmplace	891e34d717bffff	h3place	False	6.0	Leisure_POS_amenity around (Aue) radius=15.0	
2943	hasOSMTag	multi	osmtag	891e34d74b7ffff	h3place	False		Leisure_POS_amenity around (Aue) radius=15.0	1.0
2944	hasOSMTag	stop_area	osmtag	891e34d65b3ffff	h3place	False		Transport_POS_amenity around (Aue) radius=15.0	2.0
2945	located_on_h3_cell	https://www.openstreetmap.org/way/319681392	osmplace	891f1a6e277ffff	h3place	False	6.0	Services_POS_amenity around (Aue) radius=15.0	
