h3index,osmtag,z,layer_id
891e3491e33ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491eafffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491e37ffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491e6fffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491ab3ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491ab7ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491847ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491c7bffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491c1bffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491cc7ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491c47ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491c57ffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490613ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34906c7ffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490607ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490603ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490623ffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e349063bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490627ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490053ffff,primary,8,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491c9bffff,primary,5,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34900cbffff,primary,3,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34900cfffff,primary,2,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e34900dbffff,primary,4,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3490637ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491c8bffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
891e3491c93ffff,primary,1,Transport_NEG_aeroway around (Chemnitz) radius=15.0
