h3index,osmtag,z,layer_id
891e34922a3ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492073ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492067ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492553ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492387ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492337ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e34921abffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3490507ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e34905afffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492e4fffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492e6bffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492e0fffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492e87ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e34921b7ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492d17ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3490d07ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2da27ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a28b47ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a28d47ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2d16bffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2ded3ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2c29bffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2f4a7ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2f127ffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2c35bffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2c34fffff,restaurant,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3490087ffff,pub,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e349055bffff,pub,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e349057bffff,pub,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492367ffff,pub,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492cc3ffff,pub,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a64523ffff,hvac,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a293dbffff,gardener,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2931bffff,stonemason,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e349142fffff,electrician; hvac,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3491097ffff,joiner,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3491547ffff,stonemason,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e34906cfffff,painter,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a66ba3ffff,roofer,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a66d8fffff,gardener,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a29333ffff,optician,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a29317ffff,builder,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a29903ffff,metal_construction,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e34836b3ffff,carpenter,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3483543ffff,gardener,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e349007bffff,tiler,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3490403ffff,shoemaker,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3490557ffff,stonemason,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e34905cfffff,shoemaker,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e349242bffff,gardener,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492477ffff,gardener,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492edbffff,window_construction,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e34923a7ffff,pottery,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e34921cfffff,joiner,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3492e43ffff,photographer,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e349288bffff,coachbuilder,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3482183ffff,electrician,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3482117ffff,beekeeper,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e34974afffff,painter,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e34975dbffff,building,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e34975d3ffff,yes,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2db43ffff,blacksmith,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2db47ffff,plasterer,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891e3497587ffff,blacksmith,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a28d63ffff,tiler,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2a933ffff,electrician,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2f407ffff,floorer,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2f4a7ffff,hvac,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
891f1a2c093ffff,restoration;woodturning,1,Lifestyle_POS_amenity around (Chemnitz) radius=15.0
