index	e_type	Source	from_type	Target	to_type	directed	attributes.tagCount	attributes.res	attributes.layer_id
629	hasOSMTag	891f0049babffff	h3place	platform	osmtag	False	1.0		Transport_POS_amenity around (Wismar) radius=15.0
630	hasOSMTag	891f02b0a87ffff	h3place	stop_area	osmtag	False	1.0		Transport_POS_amenity around (Wismar) radius=15.0
631	hasOSMTag	891f02bb50bffff	h3place	park	osmtag	False	1.0		Leisure_POS_amenity around (Wismar) radius=15.0
632	located_on_h3_cell	https://www.openstreetmap.org/way/47295105	osmplace	891f02b8cc3ffff	h3place	False		6.0	Services_POS_amenity around (Wismar) radius=15.0
633	located_on_h3_cell	https://www.openstreetmap.org/node/8762680272	osmplace	891f02aa643ffff	h3place	False		6.0	Services_POS_amenity around (Wismar) radius=15.0
634	hasOSMTag	891f02a0293ffff	h3place	platform	osmtag	False	1.0		Transport_POS_amenity around (Wismar) radius=15.0
635	hasOSMTag	891f02baa9bffff	h3place	stop_area	osmtag	False	1.0		Transport_POS_amenity around (Wismar) radius=15.0
636	hasOSMTag	stop_area	osmtag	891f02bacc7ffff	h3place	False	1.0		Transport_POS_amenity around (Wismar) radius=15.0
637	located_on_h3_cell	891f02baa9bffff	h3place	https://www.openstreetmap.org/way/880986383	osmplace	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
638	hasOSMTag	sports_centre	osmtag	891f02b8cdbffff	h3place	False	1.0		Leisure_POS_amenity around (Wismar) radius=15.0
639	hasOSMTag	891f02bac3bffff	h3place	pharmacy	osmtag	False	1.0		Services_POS_amenity around (Wismar) radius=15.0
640	located_on_h3_cell	891f02a354fffff	h3place	https://www.openstreetmap.org/way/880685161	osmplace	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
641	located_on_h3_cell	891f02bacbbffff	h3place	https://www.openstreetmap.org/way/880090086	osmplace	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
642	hasOSMTag	891f02b1363ffff	h3place	skateboard	osmtag	False	1.0		Leisure_POS_amenity around (Wismar) radius=15.0
643	hasOSMTag	891f02b05cbffff	h3place	platform	osmtag	False	1.0		Transport_POS_amenity around (Wismar) radius=15.0
644	located_on_h3_cell	891f02b1363ffff	h3place	https://www.openstreetmap.org/way/436207459	osmplace	False		6.0	Leisure_POS_amenity around (Wismar) radius=15.0
645	located_on_h3_cell	891f02b1363ffff	h3place	https://www.openstreetmap.org/relation/11980978	osmplace	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
646	located_on_h3_cell	https://www.openstreetmap.org/way/684943525	osmplace	891f02bb007ffff	h3place	False		6.0	Leisure_POS_amenity around (Wismar) radius=15.0
647	located_on_h3_cell	891f0284823ffff	h3place	https://www.openstreetmap.org/way/338308777	osmplace	False		6.0	Lifestyle_POS_amenity around (Wismar) radius=15.0
648	hasOSMTag	slipway	osmtag	891f02b358fffff	h3place	False	1.0		Leisure_POS_amenity around (Wismar) radius=15.0
649	located_on_h3_cell	https://www.openstreetmap.org/way/382317124	osmplace	891f02baca7ffff	h3place	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
650	located_on_h3_cell	https://www.openstreetmap.org/way/881148371	osmplace	891f02b340fffff	h3place	False		6.0	Transport_POS_amenity around (Wismar) radius=15.0
