DURATION	LOC	zPOS	zNEG	zALl	posM	posM/allMAX	math.sqrt(posZ)	posMAX	allM	allM/allMAX	math.sqrt(allZ)	allMAX	negM	negM/allMAX	math.sqrt(negZ)	negMAX
0:03:55.555050	Aue	608	317	925	15.274451588895163	0.3249466280804081	608.0	45.65276508892222	15.106855079054151	0.32138120247845225	925.0	47.006031972473636	14.612058950639328	0.31085497621233027	317.0	45.265187249385534
0:10:36.634486	Chemnitz	1114	384	1498	14.455191170950057	0.31361995712792856	1114.0	46.091426398141	13.89868685311156	0.3015460344631932	1498.0	46.091426398141	11.998635969732671	0.26032251347761737	384.0	42.66089034515391
0:02:21.665284	Stollberg	511	199	710	12.858295624062944	0.3301106384330552	511.0	37.99510947108311	12.801548430327356	0.32865376942793745	710.0	38.9514730124959	12.271491396159025	0.31504563106566585	199.0	38.9514730124959
0:11:06.007688	Zwickau	1094	460	1554	15.730228089614153	0.34170414581889336	1094.0	45.45888344813235	15.189941145317174	0.32996761614199743	1554.0	46.03464219585832	13.788205666971646	0.29951803705367247	460.0	45.923382141583176
0:02:23.313931	Wismar	289	121	410	15.244082089221536	0.3092340270729647	289.0	49.29626352414525	15.483193119736837	0.3140845170172621	410.0	49.29626352414525	15.32912577331078	0.31095918184149174	121.0	48.161837552649466
0:01:38.238296	Wismar	289	121	410	15.244082089221536	0.3092340270729647	289.0	49.29626352414525	15.483193119736837	0.3140845170172621	410.0	49.29626352414525	15.32912577331078	0.31095918184149174	121.0	48.161837552649466
0:00:19.298001	Stralsund	134	109	243	17.30235340212037	0.34682524430841394	134.0	49.88781435625336	16.57618425698959	0.3322692018258721	243.0	49.88781435625336	15.143582379643899	0.3035527327676097	109.0	49.020837452283864
0:00:57.892907	Wismar	289	121	410	15.244082089221536	0.3092340270729647	289.0	49.29626352414525	15.483193119736837	0.3140845170172621	410.0	49.29626352414525	15.32912577331078	0.31095918184149174	121.0	48.161837552649466
0:04:47.544087	Aue	608	317	925	15.274451588895163	0.3249466280804081	608.0	45.65276508892222	15.106855079054151	0.32138120247845225	925.0	47.006031972473636	14.612058950639328	0.31085497621233027	317.0	45.265187249385534
