index	e_type	Source	from_type	Target	to_type	directed	attributes.tagCount	attributes.res	attributes.layer_id
492	hasOSMTag	primary	osmtag	891f1a65917ffff	h3place	False	5.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
493	located_on_h3_cell	891e349ae0fffff	h3place	https://www.openstreetmap.org/way/20021006	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
494	located_on_h3_cell	891e3493143ffff	h3place	https://www.openstreetmap.org/way/256773154	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
495	hasOSMTag	primary	osmtag	891f1a6622bffff	h3place	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
496	hasOSMTag	891f1a6688fffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Stollberg) radius=15.0
497	hasOSMTag	891f1a64013ffff	h3place	primary	osmtag	False	4.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
498	located_on_h3_cell	891e34906d7ffff	h3place	https://www.openstreetmap.org/way/258110134	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
499	hasOSMTag	primary	osmtag	891e3491607ffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
500	located_on_h3_cell	891e3491e63ffff	h3place	https://www.openstreetmap.org/way/725175029	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
501	located_on_h3_cell	https://www.openstreetmap.org/way/237978272	osmplace	891e3493063ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
502	located_on_h3_cell	891e349a887ffff	h3place	https://www.openstreetmap.org/relation/2821250	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
503	located_on_h3_cell	https://www.openstreetmap.org/way/258112645	osmplace	891e349316fffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
504	located_on_h3_cell	891e349155bffff	h3place	https://www.openstreetmap.org/way/724775503	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
505	located_on_h3_cell	891e3491a13ffff	h3place	https://www.openstreetmap.org/way/283420717	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
506	located_on_h3_cell	https://www.openstreetmap.org/way/237978273	osmplace	891e3493393ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
507	located_on_h3_cell	https://www.openstreetmap.org/way/314903862	osmplace	891e3490653ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
508	hasOSMTag	primary	osmtag	891e349a093ffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
509	located_on_h3_cell	891e3491c57ffff	h3place	https://www.openstreetmap.org/way/234022454	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
510	located_on_h3_cell	891e3491607ffff	h3place	https://www.openstreetmap.org/way/656829059	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
511	hasOSMTag	891e349a8c3ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
512	located_on_h3_cell	891e3483687ffff	h3place	https://www.openstreetmap.org/way/362403154	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
513	located_on_h3_cell	891e349316fffff	h3place	https://www.openstreetmap.org/way/258112645	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
514	hasOSMTag	primary	osmtag	891e348360fffff	h3place	False	2.0		Transport_NEG_aeroway around (Stollberg) radius=15.0
515	located_on_h3_cell	891e349004bffff	h3place	https://www.openstreetmap.org/way/270496660	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
516	located_on_h3_cell	https://www.openstreetmap.org/way/329454717	osmplace	891e3491ab3ffff	h3place	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
517	located_on_h3_cell	891e3490233ffff	h3place	https://www.openstreetmap.org/way/137809358	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
518	located_on_h3_cell	891e349022bffff	h3place	https://www.openstreetmap.org/way/277702162	osmplace	False		6.0	Environment_NEG_geological around (Stollberg) radius=15.0
519	located_on_h3_cell	891e3491597ffff	h3place	https://www.openstreetmap.org/way/888325054	osmplace	False		6.0	Transport_NEG_aeroway around (Stollberg) radius=15.0
