index	e_type	Source	from_type	Target	to_type	directed	attributes.tagCount	attributes.res	attributes.layer_id
125	located_on_h3_cell	https://www.openstreetmap.org/way/551646603	osmplace	891f02b1a73ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
126	located_on_h3_cell	891f02b1a73ffff	h3place	https://www.openstreetmap.org/way/551646603	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
127	located_on_h3_cell	https://www.openstreetmap.org/way/316092998	osmplace	891f02b197bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
128	hasOSMTag	891f02b19afffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
129	hasOSMTag	taxiway	osmtag	891f02b1e8bffff	h3place	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
130	located_on_h3_cell	891f02b1a23ffff	h3place	https://www.openstreetmap.org/way/316092411	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
131	located_on_h3_cell	891f02b1e13ffff	h3place	https://www.openstreetmap.org/way/595165940	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
132	located_on_h3_cell	891f02b358bffff	h3place	https://www.openstreetmap.org/node/5014405138	osmplace	False		6.0	Lifestyle_NEG_shop around (Wismar) radius=15.0
133	hasOSMTag	891f02b13d7ffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
134	located_on_h3_cell	https://www.openstreetmap.org/way/595165944	osmplace	891f02b1e8bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
135	hasOSMTag	891f02b8297ffff	h3place	primary	osmtag	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
136	located_on_h3_cell	https://www.openstreetmap.org/way/858740035	osmplace	891f02bae3bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
137	located_on_h3_cell	https://www.openstreetmap.org/way/687684740	osmplace	891f02a02bbffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
138	located_on_h3_cell	https://www.openstreetmap.org/way/357088208	osmplace	891f02a349bffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
139	hasOSMTag	primary	osmtag	891f02a3127ffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
140	hasOSMTag	891f02b1e8bffff	h3place	apron	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
141	located_on_h3_cell	https://www.openstreetmap.org/way/366484426	osmplace	891f02b184bffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
142	hasOSMTag	891f02ba437ffff	h3place	primary	osmtag	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
143	located_on_h3_cell	891f02b8533ffff	h3place	https://www.openstreetmap.org/way/339319097	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
144	hasOSMTag	quarry	osmtag	891f02a319bffff	h3place	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
145	located_on_h3_cell	https://www.openstreetmap.org/way/261101096	osmplace	891f02b8cdbffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
146	hasOSMTag	quarry	osmtag	891f02a044bffff	h3place	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
147	located_on_h3_cell	891f02b1a77ffff	h3place	https://www.openstreetmap.org/way/316091160	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
148	located_on_h3_cell	891f02ba50bffff	h3place	https://www.openstreetmap.org/way/315976219	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
149	hasOSMTag	891f02a3127ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
150	located_on_h3_cell	https://www.openstreetmap.org/way/346528636	osmplace	891f02a3517ffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
151	hasOSMTag	891f02b1a77ffff	h3place	primary	osmtag	False	7.0		Transport_NEG_aeroway around (Wismar) radius=15.0
152	hasOSMTag	1	osmtag	89754e64993ffff	h3place	False	1.0		Services_NEG_amenity around (Wismar) radius=15.0
153	located_on_h3_cell	891f02b1107ffff	h3place	https://www.openstreetmap.org/way/383596324	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
154	located_on_h3_cell	891f02b1a23ffff	h3place	https://www.openstreetmap.org/way/316092412	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
155	located_on_h3_cell	https://www.openstreetmap.org/way/724295619	osmplace	891f02baec3ffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
156	located_on_h3_cell	https://www.openstreetmap.org/way/263481388	osmplace	891f02b85afffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
157	hasOSMTag	891f02b1a23ffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
158	hasOSMTag	891f02a0697ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
159	located_on_h3_cell	https://www.openstreetmap.org/way/600807373	osmplace	891f02badc7ffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
160	hasOSMTag	891f02b1e8bffff	h3place	hangar	osmtag	False	5.0		Transport_NEG_aeroway around (Wismar) radius=15.0
161	located_on_h3_cell	891f02a312fffff	h3place	https://www.openstreetmap.org/way/498980098	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
162	hasOSMTag	primary	osmtag	891f02b9a6bffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
163	hasOSMTag	891f02b850bffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
164	located_on_h3_cell	https://www.openstreetmap.org/way/882173336	osmplace	891f02b91dbffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
165	located_on_h3_cell	891f02b0d57ffff	h3place	https://www.openstreetmap.org/way/316094780	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
166	located_on_h3_cell	891f02bae2bffff	h3place	https://www.openstreetmap.org/way/381739289	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
167	located_on_h3_cell	891f02b1a0fffff	h3place	https://www.openstreetmap.org/way/316091174	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
168	located_on_h3_cell	https://www.openstreetmap.org/way/687684742	osmplace	891f02a312fffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
169	located_on_h3_cell	https://www.openstreetmap.org/way/316091167	osmplace	891f02b1a77ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
170	hasOSMTag	891f02b8533ffff	h3place	primary	osmtag	False	3.0		Transport_NEG_aeroway around (Wismar) radius=15.0
171	hasOSMTag	primary	osmtag	891f02b91dbffff	h3place	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
172	located_on_h3_cell	891f02bb513ffff	h3place	https://www.openstreetmap.org/way/877683729	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
173	located_on_h3_cell	891f02b907bffff	h3place	https://www.openstreetmap.org/way/392033981	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
174	located_on_h3_cell	https://www.openstreetmap.org/way/315976218	osmplace	891f02ba50bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
175	hasOSMTag	891f02b18cbffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
176	hasOSMTag	industrial	osmtag	891f02b0203ffff	h3place	False	2.0		Environment_NEG_geological around (Wismar) radius=15.0
177	hasOSMTag	primary	osmtag	891f02a312fffff	h3place	False	3.0		Transport_NEG_aeroway around (Wismar) radius=15.0
178	hasOSMTag	industrial	osmtag	891f02a3017ffff	h3place	False	2.0		Environment_NEG_geological around (Wismar) radius=15.0
179	located_on_h3_cell	https://www.openstreetmap.org/way/310902724	osmplace	891f02b0203ffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
180	located_on_h3_cell	891f02b91dbffff	h3place	https://www.openstreetmap.org/way/882173336	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
181	located_on_h3_cell	891f02b1347ffff	h3place	https://www.openstreetmap.org/way/583565736	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
182	located_on_h3_cell	891f02b1e8bffff	h3place	https://www.openstreetmap.org/way/547465956	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
183	located_on_h3_cell	https://www.openstreetmap.org/way/882173333	osmplace	891f02b8297ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
184	located_on_h3_cell	891f02bae2bffff	h3place	https://www.openstreetmap.org/way/858740036	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
185	hasOSMTag	891f02b1a23ffff	h3place	primary	osmtag	False	3.0		Transport_NEG_aeroway around (Wismar) radius=15.0
186	located_on_h3_cell	891f02b1bbbffff	h3place	https://www.openstreetmap.org/way/260993390	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
187	located_on_h3_cell	891f02a3127ffff	h3place	https://www.openstreetmap.org/way/322857244	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
188	located_on_h3_cell	https://www.openstreetmap.org/way/315967082	osmplace	891f02ba437ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
189	located_on_h3_cell	https://www.openstreetmap.org/way/858740031	osmplace	891f02bae3bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
190	hasOSMTag	891f02869b3ffff	h3place	fast_food	osmtag	False	1.0		Lifestyle_NEG_shop around (Wismar) radius=15.0
191	hasOSMTag	primary	osmtag	891f02a0697ffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
192	hasOSMTag	primary	osmtag	891f02baa47ffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
193	hasOSMTag	891f02a319bffff	h3place	quarry	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
194	hasOSMTag	primary	osmtag	891f02ba5cbffff	h3place	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
195	located_on_h3_cell	https://www.openstreetmap.org/way/210442004	osmplace	891f02ba553ffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
196	located_on_h3_cell	https://www.openstreetmap.org/way/392033981	osmplace	891f02b907bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
197	located_on_h3_cell	https://www.openstreetmap.org/way/316091169	osmplace	891f02b1a0fffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
198	hasOSMTag	891f02bae67ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
199	located_on_h3_cell	891f02b80d7ffff	h3place	https://www.openstreetmap.org/way/338042400	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
200	located_on_h3_cell	891f028e9d7ffff	h3place	https://www.openstreetmap.org/way/395596918	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
201	located_on_h3_cell	https://www.openstreetmap.org/way/395596919	osmplace	891f028e917ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
202	located_on_h3_cell	891f02a24d3ffff	h3place	https://www.openstreetmap.org/way/884321305	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
203	located_on_h3_cell	891f02a364bffff	h3place	https://www.openstreetmap.org/way/354001409	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
204	located_on_h3_cell	891f02b8297ffff	h3place	https://www.openstreetmap.org/way/882173333	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
205	located_on_h3_cell	891f02ba50bffff	h3place	https://www.openstreetmap.org/way/315976221	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
206	located_on_h3_cell	https://www.openstreetmap.org/way/316094133	osmplace	891f02b086bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
207	hasOSMTag	891f02b9073ffff	h3place	primary	osmtag	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
208	located_on_h3_cell	https://www.openstreetmap.org/way/365539353	osmplace	891f02b058bffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
209	located_on_h3_cell	https://www.openstreetmap.org/way/498980098	osmplace	891f02a312fffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
210	hasOSMTag	891f02b91dbffff	h3place	primary	osmtag	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
211	located_on_h3_cell	891f02a3517ffff	h3place	https://www.openstreetmap.org/way/346528636	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
212	located_on_h3_cell	891f02b1a73ffff	h3place	https://www.openstreetmap.org/way/390818373	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
213	located_on_h3_cell	891f02b8e8bffff	h3place	https://www.openstreetmap.org/way/393565779	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
214	hasOSMTag	891f02ba50bffff	h3place	trunk	osmtag	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
215	hasOSMTag	891f02b8543ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
216	located_on_h3_cell	https://www.openstreetmap.org/way/383026074	osmplace	891f02b1a4bffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
217	located_on_h3_cell	https://www.openstreetmap.org/way/315967084	osmplace	891f02ba437ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
218	hasOSMTag	trunk	osmtag	891f02ba173ffff	h3place	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
219	located_on_h3_cell	https://www.openstreetmap.org/way/383987058	osmplace	891f02ba10fffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
220	hasOSMTag	primary	osmtag	891f02b0a6fffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
221	located_on_h3_cell	891f02baa47ffff	h3place	https://www.openstreetmap.org/way/261101097	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
222	located_on_h3_cell	891f02bae67ffff	h3place	https://www.openstreetmap.org/way/381739009	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
223	hasOSMTag	industrial	osmtag	891f02a349bffff	h3place	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
224	located_on_h3_cell	https://www.openstreetmap.org/way/498807222	osmplace	891f02a1c13ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
225	hasOSMTag	fast_food	osmtag	891f02a019bffff	h3place	False	1.0		Lifestyle_NEG_shop around (Wismar) radius=15.0
226	hasOSMTag	891f02ba553ffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
227	hasOSMTag	891f0216d2fffff	h3place	quarry	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
228	located_on_h3_cell	891f02b91dbffff	h3place	https://www.openstreetmap.org/way/882173337	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
229	located_on_h3_cell	891f02a0507ffff	h3place	https://www.openstreetmap.org/way/356011637	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
230	hasOSMTag	891f02baa47ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
231	hasOSMTag	primary	osmtag	891f02b1bbbffff	h3place	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
232	located_on_h3_cell	891f02bae63ffff	h3place	https://www.openstreetmap.org/way/381739010	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
233	located_on_h3_cell	891f02bae6bffff	h3place	https://www.openstreetmap.org/way/687170451	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
234	located_on_h3_cell	891f02b1bbbffff	h3place	https://www.openstreetmap.org/way/260993391	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
235	located_on_h3_cell	891f02b0d43ffff	h3place	https://www.openstreetmap.org/way/316094781	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
236	located_on_h3_cell	891f02a1c03ffff	h3place	https://www.openstreetmap.org/way/498807223	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
237	located_on_h3_cell	891f02b1e8bffff	h3place	https://www.openstreetmap.org/way/547465954	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
238	hasOSMTag	industrial	osmtag	891f02aacd3ffff	h3place	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
239	located_on_h3_cell	https://www.openstreetmap.org/way/392033980	osmplace	891f02b9073ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
240	located_on_h3_cell	https://www.openstreetmap.org/way/316094138	osmplace	891f02b086bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
241	located_on_h3_cell	891f02b086bffff	h3place	https://www.openstreetmap.org/way/316094138	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
242	hasOSMTag	industrial	osmtag	891f02b133bffff	h3place	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
243	hasOSMTag	891f02b8e8bffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
244	hasOSMTag	industrial	osmtag	891f02a3517ffff	h3place	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
245	located_on_h3_cell	891f02b9073ffff	h3place	https://www.openstreetmap.org/way/882173339	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
246	hasOSMTag	quarry	osmtag	891f02a101bffff	h3place	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
247	hasOSMTag	primary	osmtag	891f02b9077ffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
248	located_on_h3_cell	891f02b086bffff	h3place	https://www.openstreetmap.org/way/316094134	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
249	located_on_h3_cell	891f02a312fffff	h3place	https://www.openstreetmap.org/way/687684743	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
250	hasOSMTag	primary	osmtag	891f02b8297ffff	h3place	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
251	located_on_h3_cell	891f02b8053ffff	h3place	https://www.openstreetmap.org/way/338042397	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
252	located_on_h3_cell	https://www.openstreetmap.org/way/499770256	osmplace	891f02b1a77ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
253	hasOSMTag	primary	osmtag	891f02b8543ffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
254	hasOSMTag	trunk	osmtag	891f02ba573ffff	h3place	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
255	located_on_h3_cell	https://www.openstreetmap.org/way/316092999	osmplace	891f02b197bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
256	located_on_h3_cell	https://www.openstreetmap.org/way/339319096	osmplace	891f02b8533ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
257	located_on_h3_cell	https://www.openstreetmap.org/way/882173339	osmplace	891f02b9073ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
258	hasOSMTag	891f02a1017ffff	h3place	quarry	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
259	located_on_h3_cell	891f02bac33ffff	h3place	https://www.openstreetmap.org/node/6366883294	osmplace	False		6.0	Lifestyle_NEG_shop around (Wismar) radius=15.0
260	located_on_h3_cell	891f02bae2bffff	h3place	https://www.openstreetmap.org/way/381739293	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
261	located_on_h3_cell	891f02b1a0fffff	h3place	https://www.openstreetmap.org/way/316091169	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
262	located_on_h3_cell	891f02b184bffff	h3place	https://www.openstreetmap.org/way/366484426	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
263	located_on_h3_cell	891f02bae2bffff	h3place	https://www.openstreetmap.org/way/381739298	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
264	located_on_h3_cell	891f02ba50bffff	h3place	https://www.openstreetmap.org/way/315976220	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
265	located_on_h3_cell	https://www.openstreetmap.org/way/600807376	osmplace	891f02baca3ffff	h3place	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
266	hasOSMTag	891f02a1047ffff	h3place	quarry	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
267	hasOSMTag	primary	osmtag	891f02bb513ffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
268	hasOSMTag	primary	osmtag	891f02bae63ffff	h3place	False	3.0		Transport_NEG_aeroway around (Wismar) radius=15.0
269	located_on_h3_cell	891f02a349bffff	h3place	https://www.openstreetmap.org/way/357088208	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
270	located_on_h3_cell	https://www.openstreetmap.org/way/551647223	osmplace	891f02b1bcbffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
271	located_on_h3_cell	891f02a3017ffff	h3place	https://www.openstreetmap.org/way/355766946	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
272	located_on_h3_cell	891f02a312fffff	h3place	https://www.openstreetmap.org/way/687684742	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
273	hasOSMTag	primary	osmtag	891f02b1a23ffff	h3place	False	3.0		Transport_NEG_aeroway around (Wismar) radius=15.0
274	located_on_h3_cell	https://www.openstreetmap.org/way/238282992	osmplace	891f02b9a6bffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
275	hasOSMTag	primary	osmtag	891f02b85a7ffff	h3place	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
276	hasOSMTag	primary	osmtag	891f02ba5cfffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
277	located_on_h3_cell	891f02b8da3ffff	h3place	https://www.openstreetmap.org/way/354001459	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
278	hasOSMTag	industrial	osmtag	891f02b8da3ffff	h3place	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
279	hasOSMTag	primary	osmtag	891f02b197bffff	h3place	False	4.0		Transport_NEG_aeroway around (Wismar) radius=15.0
280	located_on_h3_cell	https://www.openstreetmap.org/node/5014405138	osmplace	891f02b358bffff	h3place	False		6.0	Lifestyle_NEG_shop around (Wismar) radius=15.0
281	hasOSMTag	primary	osmtag	891f02bae67ffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
282	hasOSMTag	891f02b0817ffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
283	located_on_h3_cell	https://www.openstreetmap.org/way/296834699	osmplace	891f02b91d3ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
284	hasOSMTag	fast_food	osmtag	891f02bac37ffff	h3place	False	1.0		Lifestyle_NEG_shop around (Wismar) radius=15.0
285	hasOSMTag	primary	osmtag	891f02a1c13ffff	h3place	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
286	located_on_h3_cell	https://www.openstreetmap.org/way/569535883	osmplace	891f02baa7bffff	h3place	False		6.0	Lifestyle_NEG_shop around (Wismar) radius=15.0
287	hasOSMTag	primary	osmtag	891f02b1a3bffff	h3place	False	2.0		Transport_NEG_aeroway around (Wismar) radius=15.0
288	located_on_h3_cell	891f02b1a77ffff	h3place	https://www.openstreetmap.org/way/316091167	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
289	hasOSMTag	primary	osmtag	891f02a24d3ffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
290	hasOSMTag	891f02b126fffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
291	located_on_h3_cell	891f02b8297ffff	h3place	https://www.openstreetmap.org/way/882173334	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
292	hasOSMTag	hangar	osmtag	891f02b1e8bffff	h3place	False	5.0		Transport_NEG_aeroway around (Wismar) radius=15.0
293	hasOSMTag	primary	osmtag	891f02bae3bffff	h3place	False	3.0		Transport_NEG_aeroway around (Wismar) radius=15.0
294	hasOSMTag	primary	osmtag	891f028e917ffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
295	located_on_h3_cell	https://www.openstreetmap.org/way/882173337	osmplace	891f02b91dbffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
296	hasOSMTag	fast_food	osmtag	891f0284e93ffff	h3place	False	1.0		Lifestyle_NEG_shop around (Wismar) radius=15.0
297	located_on_h3_cell	891f02bae3bffff	h3place	https://www.openstreetmap.org/way/858740031	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
298	hasOSMTag	89754e64993ffff	h3place	1	osmtag	False	1.0		Services_NEG_amenity around (Wismar) radius=15.0
299	located_on_h3_cell	891f02b1e8bffff	h3place	https://www.openstreetmap.org/way/595165942	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
300	located_on_h3_cell	891f02a26afffff	h3place	https://www.openstreetmap.org/way/361425332	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
301	located_on_h3_cell	891f02b133bffff	h3place	https://www.openstreetmap.org/way/383059560	osmplace	False		6.0	Environment_NEG_geological around (Wismar) radius=15.0
302	hasOSMTag	primary	osmtag	891f02b8507ffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
303	hasOSMTag	primary	osmtag	891f02bb51bffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
304	hasOSMTag	quarry	osmtag	891f02a1017ffff	h3place	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
305	hasOSMTag	primary	osmtag	891f02b1a73ffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
306	hasOSMTag	primary	osmtag	891f02b850bffff	h3place	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
307	hasOSMTag	891f02a111bffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Wismar) radius=15.0
308	located_on_h3_cell	891f02b0d57ffff	h3place	https://www.openstreetmap.org/way/316094779	osmplace	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
309	located_on_h3_cell	89754e64993ffff	h3place	-	osmplace	False		6.0	Services_NEG_amenity around (Wismar) radius=15.0
310	hasOSMTag	primary	osmtag	891f02bae2bffff	h3place	False	5.0		Transport_NEG_aeroway around (Wismar) radius=15.0
311	located_on_h3_cell	https://www.openstreetmap.org/way/316091171	osmplace	891f02b1a77ffff	h3place	False		6.0	Transport_NEG_aeroway around (Wismar) radius=15.0
312	hasOSMTag	891f02bb5cbffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Wismar) radius=15.0
