index	e_type	Source	from_type	Target	to_type	directed	attributes.res	attributes.layer_id	attributes.tagCount
372	located_on_h3_cell	https://www.openstreetmap.org/way/334248772	osmplace	891f03b0c13ffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
373	hasOSMTag	place_of_worship	osmtag	891f03babb7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
374	located_on_h3_cell	891f03b1093ffff	h3place	https://www.openstreetmap.org/way/394877260	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
375	located_on_h3_cell	891f03863a3ffff	h3place	https://www.openstreetmap.org/way/303978173	osmplace	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
376	located_on_h3_cell	https://www.openstreetmap.org/way/262099536	osmplace	891f03b8407ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
377	located_on_h3_cell	891f014b023ffff	h3place	https://www.openstreetmap.org/way/934538912	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
378	hasOSMTag	swimming	osmtag	891f038744bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
379	located_on_h3_cell	891f03b8533ffff	h3place	https://www.openstreetmap.org/way/276869621	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
380	hasOSMTag	891f0149003ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
381	located_on_h3_cell	https://www.openstreetmap.org/way/484908834	osmplace	891f03959b7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
382	hasOSMTag	891f03863b3ffff	h3place	memorial	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	5.0
383	located_on_h3_cell	https://www.openstreetmap.org/way/683351279	osmplace	891f03b2a73ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
384	located_on_h3_cell	https://www.openstreetmap.org/way/394877260	osmplace	891f03b1093ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
385	hasOSMTag	891f038683bffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	11.0
386	located_on_h3_cell	891f03868d3ffff	h3place	https://www.openstreetmap.org/way/694095104	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
387	located_on_h3_cell	https://www.openstreetmap.org/way/242403098	osmplace	891f0386807ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
388	located_on_h3_cell	891f038680bffff	h3place	https://www.openstreetmap.org/way/379723534	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
389	hasOSMTag	891f03868abffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
390	hasOSMTag	891f0386ea7ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
391	located_on_h3_cell	891f03868d7ffff	h3place	https://www.openstreetmap.org/way/694095101	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
392	located_on_h3_cell	https://www.openstreetmap.org/way/242375182	osmplace	891f0386803ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
393	located_on_h3_cell	https://www.openstreetmap.org/relation/12655940	osmplace	891f0387063ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
394	hasOSMTag	891f0385b93ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
395	located_on_h3_cell	891f03babb7ffff	h3place	https://www.openstreetmap.org/way/378162578	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
396	located_on_h3_cell	891f0386813ffff	h3place	https://www.openstreetmap.org/way/242403094	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
397	located_on_h3_cell	https://www.openstreetmap.org/way/937784424	osmplace	891f038707bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
398	hasOSMTag	891f03868d3ffff	h3place	garden	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	5.0
399	hasOSMTag	891f038744bffff	h3place	swimming	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
400	hasOSMTag	cafe	osmtag	891f03863afffff	h3place	False		Lifestyle_POS_amenity around (Stralsund) radius=15.0	1.0
401	located_on_h3_cell	https://www.openstreetmap.org/way/449274530	osmplace	891f03b2277ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
402	hasOSMTag	891f0386377ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
403	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242147382	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
404	hasOSMTag	891f0386393ffff	h3place	sports_centre	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
405	hasOSMTag	891f014d63bffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
406	hasOSMTag	pitch	osmtag	891f0386813ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
407	located_on_h3_cell	https://www.openstreetmap.org/way/38903222	osmplace	891f0386337ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
408	located_on_h3_cell	https://www.openstreetmap.org/way/188050510	osmplace	891f0386323ffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
409	hasOSMTag	school	osmtag	891f0386323ffff	h3place	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
410	hasOSMTag	891f038633bffff	h3place	9pin	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
411	located_on_h3_cell	https://www.openstreetmap.org/way/694094543	osmplace	891f038681bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
412	located_on_h3_cell	https://www.openstreetmap.org/way/242403095	osmplace	891f0386817ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
413	hasOSMTag	pitch	osmtag	891f0385133ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
414	located_on_h3_cell	891f03b3633ffff	h3place	https://www.openstreetmap.org/way/484694870	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
415	located_on_h3_cell	891f038660bffff	h3place	https://www.openstreetmap.org/way/761192608	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
416	hasOSMTag	891f03959b7ffff	h3place	ruins	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
417	located_on_h3_cell	891f038681bffff	h3place	https://www.openstreetmap.org/way/694095100	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
418	hasOSMTag	891f0384347ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
419	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242147374	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
420	located_on_h3_cell	https://www.openstreetmap.org/way/683340610	osmplace	891f03b2a73ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
421	hasOSMTag	891f0386163ffff	h3place	soccer	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
422	located_on_h3_cell	https://www.openstreetmap.org/node/673421361	osmplace	891f03876b3ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
423	located_on_h3_cell	891f0384903ffff	h3place	https://www.openstreetmap.org/way/379721968	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
424	located_on_h3_cell	891f0394da7ffff	h3place	https://www.openstreetmap.org/way/381094161	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
425	hasOSMTag	891f03b0cd7ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
426	located_on_h3_cell	891f0386333ffff	h3place	https://www.openstreetmap.org/way/188050675	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
427	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242406843	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
428	hasOSMTag	garden	osmtag	891f038681bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	5.0
429	located_on_h3_cell	https://www.openstreetmap.org/node/1999281926	osmplace	891f03863afffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
430	located_on_h3_cell	https://www.openstreetmap.org/way/694091165	osmplace	891f038680bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
431	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242406857	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
432	located_on_h3_cell	891f0149ac3ffff	h3place	https://www.openstreetmap.org/way/484702142	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
433	located_on_h3_cell	https://www.openstreetmap.org/node/333322464	osmplace	891f014d293ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
434	hasOSMTag	891f03bb3cfffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
435	hasOSMTag	playground	osmtag	891f038707bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
436	hasOSMTag	891f0386c6fffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
437	located_on_h3_cell	https://www.openstreetmap.org/way/694095107	osmplace	891f0386847ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
438	hasOSMTag	891f03b2a0bffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	4.0
439	hasOSMTag	place_of_worship	osmtag	891f014901bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
440	located_on_h3_cell	https://www.openstreetmap.org/way/178936807	osmplace	891f03bb3cfffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
441	located_on_h3_cell	https://www.openstreetmap.org/way/694094546	osmplace	891f03868d3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
442	hasOSMTag	891f0386323ffff	h3place	multi	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
443	hasOSMTag	891f03b3387ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
444	located_on_h3_cell	891f03b0cd7ffff	h3place	https://www.openstreetmap.org/relation/571933	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
445	hasOSMTag	playground	osmtag	891f03b08dbffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
446	hasOSMTag	garden	osmtag	891f03868d3ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	5.0
447	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242147385	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
448	hasOSMTag	891f0386323ffff	h3place	school	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
449	located_on_h3_cell	https://www.openstreetmap.org/way/243073151	osmplace	891f03b84cfffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
450	hasOSMTag	891f03b1093ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
451	hasOSMTag	playground	osmtag	891f038615bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
452	hasOSMTag	891f0386a63ffff	h3place	manor	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
453	located_on_h3_cell	891f03b2a0bffff	h3place	https://www.openstreetmap.org/way/683351282	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
454	hasOSMTag	891f03b841bffff	h3place	school	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
455	located_on_h3_cell	https://www.openstreetmap.org/way/456967367	osmplace	891f0386163ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
456	located_on_h3_cell	https://www.openstreetmap.org/node/3091354686	osmplace	891f03863b3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
457	located_on_h3_cell	891f0384903ffff	h3place	https://www.openstreetmap.org/way/379721959	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
458	located_on_h3_cell	https://www.openstreetmap.org/way/242403958	osmplace	891f0386833ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
459	hasOSMTag	891f03863b3ffff	h3place	restaurant	osmtag	False		Lifestyle_POS_amenity around (Stralsund) radius=15.0	1.0
460	located_on_h3_cell	https://www.openstreetmap.org/way/694091172	osmplace	891f03868d3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
461	hasOSMTag	891f03b36abffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	3.0
462	located_on_h3_cell	https://www.openstreetmap.org/way/379723535	osmplace	891f038492bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
463	located_on_h3_cell	https://www.openstreetmap.org/way/876305899	osmplace	891f038744bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
464	located_on_h3_cell	891f03863b7ffff	h3place	https://www.openstreetmap.org/node/2918287020	osmplace	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
465	hasOSMTag	garden	osmtag	891f0386833ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
466	located_on_h3_cell	891f038721bffff	h3place	https://www.openstreetmap.org/relation/12108299	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
467	located_on_h3_cell	https://www.openstreetmap.org/way/871690470	osmplace	891f0387607ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
468	located_on_h3_cell	https://www.openstreetmap.org/way/188211102	osmplace	891f03863b3ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
469	located_on_h3_cell	891f03868c7ffff	h3place	https://www.openstreetmap.org/way/694094544	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
470	located_on_h3_cell	891f03868d3ffff	h3place	https://www.openstreetmap.org/way/694095102	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
471	hasOSMTag	platform	osmtag	891f014b22fffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
472	located_on_h3_cell	https://www.openstreetmap.org/way/242372503	osmplace	891f0386817ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
473	located_on_h3_cell	https://www.openstreetmap.org/way/694091166	osmplace	891f038680bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
474	hasOSMTag	891f0386857ffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
475	hasOSMTag	891f03863bbffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
476	hasOSMTag	891f03b2a0bffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	4.0
477	located_on_h3_cell	https://www.openstreetmap.org/way/242406832	osmplace	891f038682bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
478	hasOSMTag	place_of_worship	osmtag	891f03876bbffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
479	located_on_h3_cell	https://www.openstreetmap.org/way/182163330	osmplace	891f0387637ffff	h3place	False	6.0	Lifestyle_POS_amenity around (Stralsund) radius=15.0	
480	hasOSMTag	pitch	osmtag	891f038680bffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	4.0
481	hasOSMTag	yes	osmtag	891f03b33bbffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
482	located_on_h3_cell	891f03b841bffff	h3place	https://www.openstreetmap.org/way/74685167	osmplace	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
483	located_on_h3_cell	https://www.openstreetmap.org/way/242147362	osmplace	891f0386823ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
484	located_on_h3_cell	891f03bb3cfffff	h3place	https://www.openstreetmap.org/way/178936807	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
485	located_on_h3_cell	891f014b1dbffff	h3place	https://www.openstreetmap.org/relation/9911148	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
486	hasOSMTag	place_of_worship	osmtag	891f03b8533ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
487	hasOSMTag	891f014b22fffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
488	located_on_h3_cell	https://www.openstreetmap.org/way/954618314	osmplace	891f03948a7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
489	located_on_h3_cell	891f03b08dbffff	h3place	https://www.openstreetmap.org/node/6241948705	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
490	located_on_h3_cell	https://www.openstreetmap.org/way/242403093	osmplace	891f0386813ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
491	located_on_h3_cell	891f03b2447ffff	h3place	https://www.openstreetmap.org/way/280891003	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
492	located_on_h3_cell	891f03868abffff	h3place	https://www.openstreetmap.org/way/242147340	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
493	hasOSMTag	891f03baba7ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
494	hasOSMTag	ruins	osmtag	891f03959b7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
495	hasOSMTag	891f0384903ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
496	located_on_h3_cell	891f014b22fffff	h3place	https://www.openstreetmap.org/way/449088200	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
497	located_on_h3_cell	891f0385b93ffff	h3place	https://www.openstreetmap.org/way/483069603	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
498	hasOSMTag	891f03b268bffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
499	hasOSMTag	891f03868d3ffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
500	hasOSMTag	891f03b124bffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
501	hasOSMTag	891f03876b3ffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
502	hasOSMTag	pitch	osmtag	891f0386ea7ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
503	located_on_h3_cell	891f014901bffff	h3place	https://www.openstreetmap.org/way/484692626	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
504	hasOSMTag	kindergarten	osmtag	891f03b0eafffff	h3place	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
505	hasOSMTag	891f038681bffff	h3place	golf	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
506	located_on_h3_cell	891f038682bffff	h3place	https://www.openstreetmap.org/way/242147375	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
507	hasOSMTag	891f03868d7ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
508	hasOSMTag	memorial	osmtag	891f03876bbffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
509	hasOSMTag	891f03b2277ffff	h3place	place_of_worship	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
510	located_on_h3_cell	https://www.openstreetmap.org/way/449088200	osmplace	891f014b22fffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
511	hasOSMTag	school	osmtag	891f038617bffff	h3place	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
512	located_on_h3_cell	891f038616fffff	h3place	https://www.openstreetmap.org/node/2021708132	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
513	located_on_h3_cell	https://www.openstreetmap.org/way/242147356	osmplace	891f0386817ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
514	hasOSMTag	891f03868c3ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	2.0
515	hasOSMTag	891f0384903ffff	h3place	tennis	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
516	located_on_h3_cell	891f0385133ffff	h3place	https://www.openstreetmap.org/way/726187718	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
517	located_on_h3_cell	https://www.openstreetmap.org/way/694091173	osmplace	891f0386ea7ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
518	located_on_h3_cell	https://www.openstreetmap.org/way/303347839	osmplace	891f0386323ffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
519	hasOSMTag	891f0148ebbffff	h3place	nature_reserve	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
520	located_on_h3_cell	https://www.openstreetmap.org/way/683351267	osmplace	891f03b2a0bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
521	located_on_h3_cell	https://www.openstreetmap.org/relation/571935	osmplace	891f03b0c8bffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
522	hasOSMTag	891f0386323ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
523	located_on_h3_cell	https://www.openstreetmap.org/way/694095102	osmplace	891f03868d3ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
524	located_on_h3_cell	https://www.openstreetmap.org/way/683351282	osmplace	891f03b2a0bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
525	located_on_h3_cell	891f03868c7ffff	h3place	https://www.openstreetmap.org/way/694094545	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
526	hasOSMTag	pitch	osmtag	891f03b8407ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
527	hasOSMTag	sports_centre	osmtag	891f0386397ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
528	located_on_h3_cell	891f03868cfffff	h3place	https://www.openstreetmap.org/way/694091169	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
529	located_on_h3_cell	https://www.openstreetmap.org/way/74701582	osmplace	891f03b8413ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
530	hasOSMTag	stop_area	osmtag	891f03876b3ffff	h3place	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
531	hasOSMTag	place_of_worship	osmtag	891f03b1147ffff	h3place	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
532	hasOSMTag	891f03b0603ffff	h3place	platform	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
533	located_on_h3_cell	891f03876bbffff	h3place	https://www.openstreetmap.org/way/203571576	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
534	located_on_h3_cell	891f0386147ffff	h3place	https://www.openstreetmap.org/node/2021708138	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
535	located_on_h3_cell	https://www.openstreetmap.org/way/379723562	osmplace	891f0386803ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
536	located_on_h3_cell	891f014d20bffff	h3place	https://www.openstreetmap.org/node/333322476	osmplace	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
537	located_on_h3_cell	https://www.openstreetmap.org/node/2027082652	osmplace	891f0386a93ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
538	located_on_h3_cell	891f0386833ffff	h3place	https://www.openstreetmap.org/way/242403958	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
539	located_on_h3_cell	https://www.openstreetmap.org/way/242375934	osmplace	891f0386803ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
540	located_on_h3_cell	https://www.openstreetmap.org/way/188211115	osmplace	891f0386303ffff	h3place	False	6.0	Services_POS_amenity around (Stralsund) radius=15.0	
541	hasOSMTag	891f03b0eafffff	h3place	kindergarten	osmtag	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
542	hasOSMTag	school	osmtag	891f0384907ffff	h3place	False		Services_POS_amenity around (Stralsund) radius=15.0	1.0
543	located_on_h3_cell	https://www.openstreetmap.org/way/242147346	osmplace	891f0386817ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
544	located_on_h3_cell	https://www.openstreetmap.org/way/694207225	osmplace	891f0386873ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
545	located_on_h3_cell	891f0386803ffff	h3place	https://www.openstreetmap.org/way/242147367	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
546	hasOSMTag	891f014d693ffff	h3place	pitch	osmtag	False		Leisure_POS_amenity around (Stralsund) radius=15.0	1.0
547	located_on_h3_cell	https://www.openstreetmap.org/way/360862419	osmplace	891f03b36abffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
548	hasOSMTag	891f038721bffff	h3place	stop_position	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
549	located_on_h3_cell	https://www.openstreetmap.org/way/242375181	osmplace	891f0386807ffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
550	located_on_h3_cell	891f03b124bffff	h3place	https://www.openstreetmap.org/way/378324290	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
551	located_on_h3_cell	https://www.openstreetmap.org/way/242147365	osmplace	891f038682bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
552	located_on_h3_cell	https://www.openstreetmap.org/way/242147375	osmplace	891f038682bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
553	located_on_h3_cell	https://www.openstreetmap.org/way/242406834	osmplace	891f038683bffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
554	located_on_h3_cell	https://www.openstreetmap.org/node/8688213824	osmplace	891f0387063ffff	h3place	False	6.0	Transport_POS_amenity around (Stralsund) radius=15.0	
555	hasOSMTag	891f014b1dbffff	h3place	stop_area	osmtag	False		Transport_POS_amenity around (Stralsund) radius=15.0	1.0
556	located_on_h3_cell	891f038683bffff	h3place	https://www.openstreetmap.org/way/242147387	osmplace	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
557	located_on_h3_cell	https://www.openstreetmap.org/way/939188119	osmplace	891f0148cdbffff	h3place	False	6.0	Leisure_POS_amenity around (Stralsund) radius=15.0	
