index	e_type	Source	from_type	Target	to_type	directed	attributes.tagCount	attributes.res	attributes.layer_id
722	hasOSMTag	industrial	osmtag	891e3491d87ffff	h3place	False	2.0		Environment_NEG_geological around (Chemnitz) radius=15.0
723	hasOSMTag	891e3492397ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Chemnitz) radius=15.0
724	hasOSMTag	891e349198bffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Chemnitz) radius=15.0
725	located_on_h3_cell	https://www.openstreetmap.org/way/334610409	osmplace	891e349256bffff	h3place	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
726	located_on_h3_cell	891e349198bffff	h3place	https://www.openstreetmap.org/way/223146803	osmplace	False		6.0	Environment_NEG_geological around (Chemnitz) radius=15.0
727	hasOSMTag	891e3492adbffff	h3place	fast_food	osmtag	False	1.0		Lifestyle_NEG_shop around (Chemnitz) radius=15.0
728	hasOSMTag	891e3492547ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Chemnitz) radius=15.0
729	hasOSMTag	891e3490497ffff	h3place	fast_food	osmtag	False	1.0		Lifestyle_NEG_shop around (Chemnitz) radius=15.0
730	located_on_h3_cell	891e34921c3ffff	h3place	https://www.openstreetmap.org/way/334610406	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
731	located_on_h3_cell	891f1a28d7bffff	h3place	https://www.openstreetmap.org/way/722344156	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
732	located_on_h3_cell	891f1a2dabbffff	h3place	https://www.openstreetmap.org/way/4757544	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
733	located_on_h3_cell	891f1a2dabbffff	h3place	https://www.openstreetmap.org/way/27615070	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
734	located_on_h3_cell	891f1a2dabbffff	h3place	https://www.openstreetmap.org/way/129147732	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
735	located_on_h3_cell	891e34921c3ffff	h3place	https://www.openstreetmap.org/way/334610405	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
736	located_on_h3_cell	891e349051bffff	h3place	https://www.openstreetmap.org/way/334603511	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
737	located_on_h3_cell	891f1a2f127ffff	h3place	https://www.openstreetmap.org/way/852096306	osmplace	False		6.0	Environment_NEG_geological around (Chemnitz) radius=15.0
738	hasOSMTag	891e34900cbffff	h3place	primary	osmtag	False	3.0		Transport_NEG_aeroway around (Chemnitz) radius=15.0
739	located_on_h3_cell	891e34926bbffff	h3place	https://www.openstreetmap.org/way/305408252	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
740	located_on_h3_cell	891e3482407ffff	h3place	https://www.openstreetmap.org/way/362541721	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
741	hasOSMTag	891e34904dbffff	h3place	primary	osmtag	False	2.0		Transport_NEG_aeroway around (Chemnitz) radius=15.0
742	located_on_h3_cell	https://www.openstreetmap.org/way/257572451	osmplace	891e3490037ffff	h3place	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
743	hasOSMTag	891e3492a57ffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Chemnitz) radius=15.0
744	located_on_h3_cell	891e3490053ffff	h3place	https://www.openstreetmap.org/way/257574113	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
745	located_on_h3_cell	891f1a29d03ffff	h3place	https://www.openstreetmap.org/way/766812030	osmplace	False		6.0	Environment_NEG_geological around (Chemnitz) radius=15.0
746	located_on_h3_cell	891e3492373ffff	h3place	https://www.openstreetmap.org/way/498067230	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
747	hasOSMTag	891e34900d3ffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Chemnitz) radius=15.0
748	located_on_h3_cell	891e3490053ffff	h3place	https://www.openstreetmap.org/way/160969072	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
749	located_on_h3_cell	891e34926afffff	h3place	https://www.openstreetmap.org/way/305408254	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
750	hasOSMTag	891f1a2dcbbffff	h3place	industrial	osmtag	False	1.0		Environment_NEG_geological around (Chemnitz) radius=15.0
751	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/268619173	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
752	hasOSMTag	891f1a2d54bffff	h3place	primary	osmtag	False	3.0		Transport_NEG_aeroway around (Chemnitz) radius=15.0
753	hasOSMTag	891e34920cbffff	h3place	primary	osmtag	False	3.0		Transport_NEG_aeroway around (Chemnitz) radius=15.0
754	located_on_h3_cell	891e349217bffff	h3place	https://www.openstreetmap.org/way/32398554	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
755	located_on_h3_cell	891f1a2c247ffff	h3place	https://www.openstreetmap.org/way/362392672	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
756	located_on_h3_cell	891e3490497ffff	h3place	https://www.openstreetmap.org/way/314757710	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
757	hasOSMTag	891e34900afffff	h3place	primary	osmtag	False	1.0		Transport_NEG_aeroway around (Chemnitz) radius=15.0
758	located_on_h3_cell	891e348269bffff	h3place	https://www.openstreetmap.org/way/218230811	osmplace	False		6.0	Environment_NEG_geological around (Chemnitz) radius=15.0
759	hasOSMTag	891f1a2c02fffff	h3place	primary	osmtag	False	3.0		Transport_NEG_aeroway around (Chemnitz) radius=15.0
760	located_on_h3_cell	891e349226fffff	h3place	https://www.openstreetmap.org/way/259120845	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
761	hasOSMTag	891e34925dbffff	h3place	helipad	osmtag	False	1.0		Transport_NEG_aeroway around (Chemnitz) radius=15.0
762	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/273525339	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
763	located_on_h3_cell	891e349214fffff	h3place	https://www.openstreetmap.org/way/256028543	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
764	located_on_h3_cell	891e34900cbffff	h3place	https://www.openstreetmap.org/way/257573299	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
765	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/215810869	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
766	located_on_h3_cell	891e349230bffff	h3place	https://www.openstreetmap.org/way/268619179	osmplace	False		6.0	Transport_NEG_aeroway around (Chemnitz) radius=15.0
